subject,format,run,trial_nr,n1,n2,choice,rt,accuracy,correct,isi
29,non-symbolic,2,51,20,28,True,1006,1,-1,7.032999999999982
29,non-symbolic,2,52,28,20,True,874,0,1,7.532999999999982
29,non-symbolic,2,53,5,4,False,919,1,1,6.533000000000034
29,non-symbolic,2,54,5,2,False,519,1,1,6.0330000000000155
29,non-symbolic,2,55,5,14,True,321,1,-1,8.531999999999988
29,non-symbolic,2,56,7,5,False,614,1,1,8.031999999999968
29,non-symbolic,2,57,10,14,True,603,1,-1,9.031999999999968
29,non-symbolic,2,58,14,40,True,193,1,-1,7.033000000000024
29,non-symbolic,2,59,28,56,True,296,1,-1,8.03300000000001
29,non-symbolic,2,60,14,28,True,345,1,-1,7.532999999999986
29,non-symbolic,2,61,14,20,True,1254,1,-1,6.532000000000034
29,non-symbolic,2,62,28,79,True,270,1,-1,6.03300000000001
29,non-symbolic,2,63,20,14,False,228,1,1,8.531999999999968
29,non-symbolic,2,64,20,40,True,565,1,-1,9.033999999999995
29,non-symbolic,2,65,7,8,False,984,0,-1,8.53300000000001
29,non-symbolic,2,66,14,28,True,394,1,-1,8.031999999999968
29,non-symbolic,2,67,10,4,False,370,1,1,6.032000000000024
29,non-symbolic,2,68,7,10,True,724,1,-1,7.031999999999991
29,non-symbolic,2,69,10,4,False,785,1,1,6.53200000000001
29,non-symbolic,2,70,5,6,True,243,1,-1,7.532000000000002
29,non-symbolic,2,71,7,4,False,1010,1,1,9.031999999999968
29,non-symbolic,2,72,14,40,True,185,1,-1,7.031999999999987
29,non-symbolic,3,73,7,4,False,407,1,1,8.533
29,non-symbolic,3,74,10,5,False,631,1,1,8.033000000000001
29,non-symbolic,3,75,14,40,True,344,1,-1,7.533000000000003
29,non-symbolic,3,76,20,28,True,535,1,-1,7.031999999999987
29,non-symbolic,3,77,14,13,False,477,1,1,9.032
29,non-symbolic,3,78,7,14,True,305,1,-1,6.0330000000000155
29,non-symbolic,3,79,5,7,False,586,0,-1,6.532999999999992
29,non-symbolic,3,80,7,10,True,330,1,-1,8.031999999999991
29,non-symbolic,3,81,20,40,True,474,1,-1,7.032
29,non-symbolic,3,82,14,13,False,976,1,1,6.532000000000005
29,non-symbolic,3,83,7,14,True,511,1,-1,7.531999999999981
29,non-symbolic,3,84,28,14,True,593,0,1,6.032000000000005
29,non-symbolic,3,85,28,56,True,777,1,-1,8.532000000000025
29,non-symbolic,3,86,20,14,False,372,1,1,9.032000000000005
29,non-symbolic,3,87,5,4,False,594,1,1,6.53300000000002
29,non-symbolic,3,88,28,14,True,326,0,1,8.53200000000001
29,non-symbolic,3,89,20,57,True,360,1,-1,7.034000000000001
29,non-symbolic,3,90,10,20,False,1360,0,-1,8.033000000000024
29,non-symbolic,3,91,5,3,False,708,1,1,9.033000000000024
29,non-symbolic,3,92,20,40,True,228,1,-1,6.032000000000034
29,non-symbolic,3,93,28,10,False,293,1,1,7.53200000000001
29,non-symbolic,3,94,5,14,True,866,1,-1,7.5329999999999915
29,non-symbolic,3,95,14,20,False,1289,0,-1,8.031999999999968
29,non-symbolic,3,96,10,9,False,801,1,1,9.031999999999977
29,non-symbolic,3,97,10,4,False,421,1,1,6.032999999999976
29,non-symbolic,3,98,7,5,False,989,1,1,6.532000000000001
29,non-symbolic,3,99,7,4,False,469,1,1,7.032999999999973
29,non-symbolic,3,100,28,27,False,944,1,1,8.532999999999987
29,non-symbolic,3,101,10,28,True,298,1,-1,8.032000000000034
29,non-symbolic,3,102,28,20,False,1164,1,1,7.533000000000033
29,non-symbolic,3,103,14,7,False,290,1,1,9.033000000000033
29,non-symbolic,3,104,5,4,False,797,1,1,7.032000000000006
29,non-symbolic,3,105,5,2,False,507,1,1,8.53200000000001
29,non-symbolic,3,106,14,13,True,644,0,1,6.533
29,non-symbolic,3,107,20,14,False,2353,1,1,6.031000000000001
29,non-symbolic,3,108,10,9,True,834,0,1,8.03299999999999
29,non-symbolic,4,109,7,5,False,420,1,1,8.033000000000005
29,non-symbolic,4,110,28,14,True,298,0,1,8.531999999999991
29,non-symbolic,4,111,28,56,True,255,1,-1,9.031999999999996
29,non-symbolic,4,112,7,20,True,316,1,-1,7.532999999999996
29,non-symbolic,4,113,10,5,False,390,1,1,7.032999999999993
29,non-symbolic,4,114,5,7,True,441,1,-1,6.031999999999987
29,non-symbolic,4,115,10,11,True,769,1,-1,6.531999999999987
29,non-symbolic,4,116,20,10,True,714,0,1,9.032999999999973
29,non-symbolic,4,117,5,6,True,575,1,-1,7.532000000000001
29,non-symbolic,4,118,20,21,True,352,1,-1,6.0329999999999915
29,non-symbolic,4,119,14,7,False,407,1,1,7.03300000000001
29,non-symbolic,4,120,10,7,False,375,1,1,8.032999999999996
29,non-symbolic,4,121,28,40,True,435,1,-1,6.53300000000002
29,non-symbolic,4,122,20,57,True,459,1,-1,8.533000000000005
29,non-symbolic,4,123,14,20,True,534,1,-1,7.531999999999991
29,non-symbolic,4,124,20,57,True,219,1,-1,7.031999999999996
29,non-symbolic,4,125,10,11,False,638,0,-1,6.531999999999953
29,non-symbolic,4,126,28,79,True,304,1,-1,8.533999999999992
29,non-symbolic,4,127,28,40,False,895,0,-1,6.031999999999987
29,non-symbolic,4,128,5,6,True,923,1,-1,9.031999999999982
29,non-symbolic,4,129,5,3,False,363,1,1,8.031999999999968
29,non-symbolic,4,130,14,15,True,762,1,-1,6.533000000000033
29,non-symbolic,4,131,7,5,False,906,1,1,8.032999999999976
29,non-symbolic,4,132,7,10,True,377,1,-1,7.532
29,non-symbolic,4,133,5,2,False,492,1,1,9.03199999999996
29,non-symbolic,4,134,10,20,True,352,1,-1,6.032000000000005
29,non-symbolic,4,135,14,28,True,765,1,-1,7.031999999999991
29,non-symbolic,4,136,20,21,True,628,1,-1,8.53200000000002
29,non-symbolic,4,137,20,10,False,392,1,1,7.031999999999991
29,non-symbolic,4,138,10,28,True,207,1,-1,6.533000000000033
29,non-symbolic,4,139,14,7,False,316,1,1,8.531999999999991
29,non-symbolic,4,140,28,56,True,370,1,-1,6.031999999999987
29,non-symbolic,4,141,5,10,True,400,1,-1,8.033000000000106
29,non-symbolic,4,142,7,8,True,610,1,-1,9.032999999999845
29,non-symbolic,4,143,14,40,True,103,1,-1,7.531999999999977
29,non-symbolic,4,144,7,14,True,140,1,-1,8.532000000000139
29,non-symbolic,5,145,7,4,False,338,1,1,9.033
29,non-symbolic,5,146,28,79,True,255,1,-1,7.032999999999993
29,non-symbolic,5,147,5,4,False,392,1,1,7.532999999999987
29,non-symbolic,5,148,5,3,False,391,1,1,6.533000000000001
29,non-symbolic,5,149,7,20,True,303,1,-1,6.032999999999987
29,non-symbolic,5,150,5,4,False,569,1,1,8.533000000000007
29,non-symbolic,5,151,28,79,True,465,1,-1,8.032000000000014
29,non-symbolic,5,152,5,7,True,519,1,-1,7.532000000000006
29,non-symbolic,5,153,20,7,False,545,1,1,9.03299999999999
29,non-symbolic,5,154,14,5,False,357,1,1,8.031999999999996
29,non-symbolic,5,155,28,14,True,456,0,1,6.532000000000005
29,non-symbolic,5,156,14,5,False,438,1,1,6.031999999999996
29,non-symbolic,5,157,10,7,False,364,1,1,8.532999999999987
29,non-symbolic,5,158,7,5,False,616,1,1,7.033
29,non-symbolic,5,159,5,10,True,325,1,-1,6.531999999999978
29,non-symbolic,5,160,10,14,True,1234,1,-1,9.032
29,non-symbolic,5,161,14,40,True,182,1,-1,8.532
