subject,session,run,trial_nr,n,response,range,response_time
07,2,5,4,22.0,19.0,narrow,0.2168922999990172
07,2,5,5,12.0,11.0,narrow,1.1511855000026117
07,2,5,6,22.0,23.0,narrow,0.7997967999981483
07,2,5,7,17.0,18.0,narrow,1.6680414000002202
07,2,5,8,22.0,21.0,narrow,0.6005060999996203
07,2,5,9,15.0,19.0,narrow,2.068542199998774
07,2,5,10,24.0,25.0,narrow,1.201429199998529
07,2,5,11,10.0,10.0,narrow,0.6509318000025814
07,2,5,12,25.0,24.0,narrow,1.518171899999288
07,2,5,13,21.0,19.0,narrow,1.364589299999352
07,2,5,14,23.0,23.0,narrow,0.3169220999989193
07,2,5,15,15.0,14.0,narrow,0.9344641999996384
07,2,5,16,25.0,23.0,narrow,1.434730699998909
07,2,5,17,11.0,11.0,narrow,1.167776900001627
07,2,5,18,24.0,24.0,narrow,1.7349745000028634
07,2,5,19,11.0,10.0,narrow,0.9009165999996184
07,2,5,20,20.0,21.0,narrow,0.667122400001972
07,2,5,21,22.0,19.0,narrow,1.5183059999981197
07,2,5,22,20.0,20.0,narrow,1.9184126000000103
07,2,5,23,21.0,21.0,narrow,0.7839386999985436
07,2,5,24,20.0,18.0,narrow,1.46832600000198
07,2,5,25,25.0,23.0,narrow,0.6339802999973472
07,2,5,26,12.0,11.0,narrow,1.534644900002604
07,2,5,27,22.0,21.0,narrow,1.0014154999989842
07,2,5,28,24.0,25.0,narrow,0.3334238999996159
07,2,5,29,17.0,16.0,narrow,1.7851538000031724
07,2,5,30,17.0,16.0,narrow,0.3166474999998172
07,2,6,1,18.0,19.0,narrow,1.051231599998573
07,2,6,2,24.0,22.0,narrow,1.6682500999995682
07,2,6,3,15.0,13.0,narrow,1.0010025999981735
07,2,6,4,14.0,15.0,narrow,0.6840446999995038
07,2,6,5,11.0,10.0,narrow,1.7852903999992122
07,2,6,6,18.0,17.0,narrow,1.8496476000000257
07,2,6,7,22.0,20.0,narrow,1.1512624000024516
07,2,6,8,12.0,11.0,narrow,1.5846711000012874
07,2,6,9,22.0,19.0,narrow,0.266923900002439
07,2,6,10,14.0,17.0,narrow,1.434604699999909
07,2,6,11,16.0,17.0,narrow,0.417064000001119
07,2,6,12,10.0,10.0,narrow,0.5668712000006053
07,2,6,13,15.0,19.0,narrow,1.234743900000467
07,2,6,14,18.0,21.0,narrow,1.5849866999997175
07,2,6,15,20.0,23.0,narrow,1.1674931000015931
07,2,6,16,15.0,20.0,narrow,1.0177445000008447
07,2,6,17,19.0,20.0,narrow,0.980889299997216
07,2,6,18,21.0,22.0,narrow,1.2608024999972258
07,2,6,19,21.0,23.0,narrow,0.2970120999998471
07,2,6,20,19.0,21.0,narrow,1.0345192000022507
07,2,6,21,10.0,10.0,narrow,0.6509124000003794
07,2,6,22,10.0,11.0,narrow,0.6507018999982392
07,2,6,23,18.0,19.0,narrow,1.534653100003197
07,2,6,24,22.0,22.0,narrow,1.134772500001418
07,2,6,25,20.0,24.0,narrow,1.1344269000001077
07,2,6,26,18.0,20.0,narrow,1.1011300000027404
07,2,6,27,21.0,25.0,narrow,0.7837676000017382
07,2,6,28,16.0,18.0,narrow,1.0009117999979935
07,2,6,29,21.0,17.0,narrow,0.6174954999987676
07,2,6,30,20.0,20.0,narrow,1.2848928999992495
07,2,7,1,12.0,13.0,narrow,1.151127099998121
07,2,7,2,21.0,23.0,narrow,0.4170362999975623
07,2,7,3,21.0,21.0,narrow,1.5351259999988542
07,2,7,4,23.0,24.0,narrow,1.301479499998095
07,2,7,5,23.0,20.0,narrow,1.2347258999980113
07,2,7,6,14.0,15.0,narrow,0.5502295999976923
07,2,7,7,18.0,18.0,narrow,1.1180144999998447
07,2,7,8,21.0,22.0,narrow,1.33485809999911
07,2,7,9,11.0,11.0,narrow,0.9176499000022886
07,2,7,10,11.0,10.0,narrow,0.7676620999991428
07,2,7,11,19.0,20.0,narrow,1.4515501000023503
07,2,7,12,16.0,18.0,narrow,0.2504432999994606
07,2,7,13,18.0,21.0,narrow,1.4846965999968234
07,2,7,14,18.0,19.0,narrow,0.4137741999984428
07,2,7,15,22.0,23.0,narrow,0.1469085999997332
07,2,7,16,18.0,19.0,narrow,1.484987399999227
07,2,7,17,24.0,25.0,narrow,0.6174609999980021
07,2,7,18,23.0,23.0,narrow,1.2014296999986982
07,2,7,19,14.0,14.0,narrow,0.2002895000005082
07,2,7,20,22.0,21.0,narrow,0.7839362000013352
07,2,7,21,13.0,14.0,narrow,1.2178509000004851
07,2,7,22,13.0,15.0,narrow,1.1178725999998278
07,2,7,23,14.0,18.0,narrow,1.4347273999992467
07,2,7,24,22.0,20.0,narrow,0.4338803999999072
07,2,7,25,16.0,22.0,narrow,0.1667960999984643
07,2,7,26,24.0,24.0,narrow,0.7673453999996127
07,2,7,27,17.0,20.0,narrow,0.8668154000006325
07,2,7,28,16.0,15.0,narrow,1.2179935999993177
07,2,7,29,25.0,22.0,narrow,1.26765819999855
07,2,7,30,13.0,13.0,narrow,1.0676882000007026
07,2,8,1,21.0,14.0,narrow,1.8853486000007251
07,2,8,2,24.0,25.0,narrow,0.717644600001222
07,2,8,3,16.0,14.0,narrow,0.2168388000027334
07,2,8,4,21.0,21.0,narrow,0.4638758999972197
07,2,8,5,21.0,24.0,narrow,1.3347099000020537
07,2,8,6,22.0,20.0,narrow,0.730828499999916
07,2,8,7,22.0,22.0,narrow,1.13443709999774
07,2,8,8,12.0,12.0,narrow,0.5837481000016851
07,2,8,9,12.0,10.0,narrow,1.0177920000023732
07,2,8,10,12.0,12.0,narrow,1.4350029999986873
07,2,8,11,21.0,19.0,narrow,0.8007514999990235
07,2,8,12,24.0,22.0,narrow,1.14686889999939
07,2,8,13,22.0,21.0,narrow,0.3335513999991235
07,2,8,14,10.0,10.0,narrow,0.6842522999977518
07,2,8,15,24.0,21.0,narrow,1.2179381000023568
07,2,8,16,25.0,24.0,narrow,1.3015191000013149
07,2,8,17,24.0,25.0,narrow,0.0835334999974293
07,2,8,18,11.0,10.0,narrow,0.6675339000030363
07,2,8,19,10.0,10.0,narrow,1.535088499997073
07,2,8,20,10.0,11.0,narrow,1.4176821000000928
07,2,8,21,14.0,17.0,narrow,1.685110899998108
07,2,8,22,16.0,21.0,narrow,0.6338980000000447
07,2,8,23,17.0,19.0,narrow,1.1179822000012791
07,2,8,24,19.0,22.0,narrow,0.9009880000012344
07,2,8,25,16.0,18.0,narrow,1.8851231000007829
07,2,8,26,17.0,20.0,narrow,0.2001898999988043
07,2,8,27,18.0,19.0,narrow,1.634989600002882
07,2,8,28,10.0,12.0,narrow,0.9178033999996842
07,2,8,29,24.0,25.0,narrow,0.3172812999982852
07,2,8,30,21.0,24.0,narrow,0.3304136999977345
08,1,1,1,38.0,,wide,
08,1,1,2,35.0,29.0,wide,1.2178798000004465
08,1,1,3,30.0,25.0,wide,1.050899599999866
08,1,1,4,36.0,28.0,wide,1.5182348999996975
08,1,1,5,11.0,10.0,wide,0.5329919000005248
08,1,1,6,29.0,21.0,wide,0.8473486999992019
08,1,1,7,36.0,22.0,wide,0.9975767000005362
08,1,1,8,11.0,10.0,wide,1.1845690999998624
08,1,1,9,33.0,31.0,wide,0.4135630999999193
08,1,1,10,25.0,21.0,wide,0.3301977000000988
08,1,1,11,32.0,24.0,wide,1.4640732999996544
08,1,1,12,11.0,11.0,wide,0.6974593000004461
08,1,1,13,24.0,19.0,wide,0.3468482999996922
08,1,1,14,12.0,10.0,wide,1.3512753000004525
08,1,1,15,28.0,32.0,wide,1.985520800000813
08,1,1,16,35.0,35.0,wide,1.3010971000003335
08,1,1,17,16.0,15.0,wide,1.301752299999862
08,1,1,18,37.0,31.0,wide,1.6353138999993462
08,1,1,19,18.0,15.0,wide,1.1677969000002122
08,1,1,20,22.0,19.0,wide,2.218581500000255
08,1,1,21,33.0,24.0,wide,1.7016429999994216
08,1,1,22,40.0,34.0,wide,1.5849733000004562
08,1,1,23,19.0,14.0,wide,0.0502206999999543
08,1,1,24,17.0,18.0,wide,1.635060800000247
08,1,1,25,34.0,29.0,wide,1.234545600000274
08,1,1,26,17.0,15.0,wide,1.5182745000001887
08,1,1,27,36.0,35.0,wide,0.6840651000002254
08,1,1,28,39.0,32.0,wide,0.3932030999994822
08,1,1,29,21.0,16.0,wide,0.5973324999995384
08,1,1,30,22.0,21.0,wide,1.5146784000007756
08,1,2,1,36.0,29.0,wide,1.0844349999997576
08,1,2,2,38.0,26.0,wide,0.784261300000253
08,1,2,3,36.0,29.0,wide,0.0503210999995644
08,1,2,4,11.0,10.0,wide,0.0499692000003051
08,1,2,5,31.0,22.0,wide,0.0668332000004738
08,1,2,6,34.0,25.0,wide,0.951023200000236
08,1,2,7,39.0,27.0,wide,1.3179108000003907
08,1,2,8,36.0,24.0,wide,0.7669434999997975
08,1,2,9,36.0,26.0,wide,0.2335990000001402
08,1,2,10,37.0,24.0,wide,1.5841596999998728
08,1,2,11,14.0,10.0,wide,1.6173343000000386
08,1,2,12,36.0,19.0,wide,0.617082499999924
08,1,2,13,34.0,23.0,wide,0.7009665000005043
08,1,2,14,12.0,12.0,wide,0.3671336000006704
08,1,2,15,23.0,,wide,
08,1,2,16,39.0,28.0,wide,0.2836952999996356
08,1,2,17,39.0,31.0,wide,1.8183109999999945
08,1,2,18,34.0,28.0,wide,1.4678327000001443
08,1,2,19,37.0,24.0,wide,1.8518942999999128
08,1,2,20,20.0,13.0,wide,0.4670683000003919
08,1,2,21,21.0,15.0,wide,1.7350440000000162
08,1,2,22,13.0,10.0,wide,0.1333361999995759
08,1,2,23,32.0,25.0,wide,1.8185369000002536
08,1,2,24,10.0,10.0,wide,0.483064000000013
08,1,2,25,17.0,17.0,wide,1.735171999999693
08,1,2,26,27.0,25.0,wide,1.3181422999996355
08,1,2,27,10.0,12.0,wide,1.3347327999999834
08,1,2,28,13.0,14.0,wide,1.6852905000005194
08,1,2,29,16.0,15.0,wide,1.9849783000008756
08,1,2,30,38.0,24.0,wide,0.4328358000002481
08,1,3,1,38.0,28.0,wide,1.901997499999197
08,1,3,2,23.0,22.0,wide,1.484908300000825
08,1,3,3,26.0,21.0,wide,0.3004180000007181
08,1,3,4,35.0,29.0,wide,1.1340705000002345
08,1,3,5,27.0,19.0,wide,0.9340077999986534
08,1,3,6,36.0,23.0,wide,1.818321400000059
08,1,3,7,37.0,31.0,wide,0.8167411999984324
08,1,3,8,32.0,28.0,wide,1.0606606000001193
08,1,3,9,17.0,18.0,wide,1.394434400001046
08,1,3,10,19.0,15.0,wide,0.7971784000001207
08,1,3,11,34.0,,wide,
08,1,3,12,19.0,16.0,wide,0.2969758999988698
08,1,3,13,37.0,26.0,wide,1.6850543999989895
08,1,3,14,10.0,10.0,wide,0.7975045000002865
08,1,3,15,20.0,16.0,wide,1.7684226000001215
08,1,3,16,25.0,17.0,wide,0.9343231999991986
08,1,3,17,35.0,29.0,wide,1.4681115000003049
08,1,3,18,18.0,18.0,wide,1.384631400000217
08,1,3,19,38.0,28.0,wide,0.2468072000010579
08,1,3,20,32.0,24.0,wide,1.3982708000003186
08,1,3,21,25.0,23.0,wide,1.5648230000006151
08,1,3,22,33.0,,wide,
08,1,3,23,25.0,,wide,
08,1,3,24,38.0,40.0,wide,0.2667783999986568
08,1,3,25,13.0,10.0,wide,0.9677737000001798
08,1,3,26,22.0,16.0,wide,1.585295700000643
08,1,3,27,20.0,21.0,wide,0.0834968999988632
08,1,3,28,24.0,23.0,wide,1.902032500000132
08,1,3,29,26.0,21.0,wide,0.6170696999997745
08,1,3,30,37.0,26.0,wide,0.4170705000015005
08,1,4,1,14.0,14.0,wide,1.7853911000001972
08,1,4,2,28.0,21.0,wide,1.4514975000001868
08,1,4,3,23.0,19.0,wide,0.7673797000006743
08,1,4,4,12.0,17.0,wide,1.4348606999992626
08,1,4,5,37.0,27.0,wide,1.3349321000005148
08,1,4,6,15.0,12.0,wide,1.8510674000008296
08,1,4,7,21.0,17.0,wide,0.2503981999998359
08,1,4,8,27.0,22.0,wide,0.3169244000000617
08,1,4,9,28.0,24.0,wide,0.7343362000010529
08,1,4,10,18.0,20.0,wide,0.8007849000005081
08,1,4,11,35.0,34.0,wide,0.5470065999998042
08,1,4,12,32.0,,wide,
08,1,4,13,19.0,16.0,wide,0.5305980000011914
08,1,4,14,15.0,15.0,wide,1.6349649999992837
08,1,4,15,15.0,14.0,wide,1.300471499998821
08,1,4,16,21.0,20.0,wide,0.4839871000003768
08,1,4,17,13.0,16.0,wide,1.53502060000028
08,1,4,18,23.0,22.0,wide,0.166833500001303
08,1,4,19,38.0,33.0,wide,1.0510080000003654
08,1,4,20,20.0,24.0,wide,0.3331613000009383
08,1,4,21,11.0,10.0,wide,1.1178928000008457
08,1,4,22,35.0,31.0,wide,0.0169157000000268
08,1,4,23,25.0,26.0,wide,1.885184400000071
08,1,4,24,40.0,35.0,wide,1.9684550000001764
08,1,4,25,10.0,13.0,wide,0.8342940000002272
08,1,4,26,12.0,11.0,wide,1.017725199999404
08,1,4,27,37.0,31.0,wide,0.7673131999999896
08,1,4,28,23.0,22.0,wide,0.3337718999991921
08,1,4,29,27.0,28.0,wide,1.701637899999696
08,1,4,30,35.0,32.0,wide,1.2344932999985758
08,1,5,1,22.0,16.0,narrow,1.6518366000000242
08,1,5,2,15.0,17.0,narrow,0.900982599998315
08,1,5,3,24.0,22.0,narrow,0.4002447000002576
08,1,5,4,15.0,14.0,narrow,0.5842709999997169
08,1,5,5,25.0,22.0,narrow,0.3504408999997395
08,1,5,6,12.0,12.0,narrow,1.3514991000010923
08,1,5,7,15.0,14.0,narrow,0.633782800001427
08,1,5,8,25.0,21.0,narrow,1.1842162999982977
08,1,5,9,11.0,14.0,narrow,0.8340695000006235
08,1,5,10,10.0,10.0,narrow,0.6007743999998638
08,1,5,11,11.0,11.0,narrow,1.0679951000001893
08,1,5,12,19.0,19.0,narrow,1.0476725999997143
08,1,5,13,20.0,20.0,narrow,1.8017529000007928
08,1,5,14,14.0,15.0,narrow,1.8688105999990512
08,1,5,15,23.0,21.0,narrow,1.5014339000008476
08,1,5,16,22.0,21.0,narrow,0.4306040999999823
08,1,5,17,14.0,14.0,narrow,0.096824899999774
08,1,5,18,23.0,25.0,narrow,1.4516720000010537
08,1,5,19,15.0,13.0,narrow,1.5015234000002238
08,1,5,20,22.0,21.0,narrow,1.281285900000512
08,1,5,21,17.0,16.0,narrow,1.7006539000012708
08,1,5,22,20.0,19.0,narrow,1.3180511000009574
08,1,5,23,13.0,15.0,narrow,1.3177508999997372
08,1,5,24,16.0,18.0,narrow,1.23471150000114
08,1,5,25,20.0,24.0,narrow,0.783845800000563
08,1,5,26,11.0,12.0,narrow,0.7839201000006142
08,1,5,27,13.0,16.0,narrow,1.5184145999992325
08,1,5,28,11.0,13.0,narrow,1.835091299999476
08,1,5,29,25.0,24.0,narrow,1.3181297999999515
08,1,5,30,15.0,19.0,narrow,0.7005779999999504
08,1,6,1,11.0,12.0,narrow,1.1013949000007417
08,1,6,2,19.0,19.0,narrow,1.634771200000614
08,1,6,3,19.0,17.0,narrow,1.1844688000001042
08,1,6,4,19.0,22.0,narrow,0.0165455000005749
08,1,6,5,11.0,12.0,narrow,1.3344594000009238
08,1,6,6,16.0,17.0,narrow,0.2503862000012304
08,1,6,7,12.0,15.0,narrow,1.635330699999031
08,1,6,8,24.0,21.0,narrow,1.568439299999227
08,1,6,9,10.0,10.0,narrow,0.30036199999995
08,1,6,10,15.0,16.0,narrow,0.3501716999999189
08,1,6,11,20.0,18.0,narrow,1.151088399999935
08,1,6,12,23.0,21.0,narrow,0.4670728000000963
08,1,6,13,24.0,24.0,narrow,0.8175700000010693
08,1,6,14,23.0,19.0,narrow,0.4170850999998947
08,1,6,15,13.0,15.0,narrow,0.9173531999986152
08,1,6,16,25.0,22.0,narrow,1.7349809999996069
08,1,6,17,20.0,17.0,narrow,0.5640325999993365
08,1,6,18,15.0,18.0,narrow,1.6515335999993113
08,1,6,19,13.0,13.0,narrow,0.5805221000009624
08,1,6,20,21.0,21.0,narrow,1.735250399999131
08,1,6,21,15.0,15.0,narrow,1.8348077999999075
08,1,6,22,16.0,17.0,narrow,0.5505895000005694
08,1,6,23,24.0,21.0,narrow,1.1512246999991476
08,1,6,24,18.0,20.0,narrow,1.3679849999989528
08,1,6,25,20.0,19.0,narrow,0.3170040999993944
08,1,6,26,14.0,15.0,narrow,1.1677709000014147
08,1,6,27,23.0,20.0,narrow,1.7015019999998913
08,1,6,28,22.0,24.0,narrow,0.2171137999994243
08,1,6,29,19.0,20.0,narrow,1.7686626999984585
08,1,6,30,10.0,10.0,narrow,1.1513589000005595
08,1,7,1,13.0,16.0,narrow,0.11693760000162
08,1,7,2,23.0,21.0,narrow,0.8173351999994338
08,1,7,3,25.0,23.0,narrow,0.4338007000005746
08,1,7,4,12.0,11.0,narrow,0.1634346000009827
08,1,7,5,18.0,22.0,narrow,0.4338100000004488
08,1,7,6,12.0,14.0,narrow,1.3181193000000349
08,1,7,7,24.0,,narrow,
08,1,7,8,13.0,19.0,narrow,1.4680394000006345
08,1,7,9,11.0,13.0,narrow,1.6183313999990787
08,1,7,10,16.0,16.0,narrow,0.0502992999990965
08,1,7,11,23.0,23.0,narrow,0.8976674000005005
08,1,7,12,18.0,19.0,narrow,2.2354458999998315
08,1,7,13,11.0,13.0,narrow,1.318048799999815
08,1,7,14,14.0,14.0,narrow,0.350321800000529
08,1,7,15,13.0,13.0,narrow,1.885351900000387
08,1,7,16,18.0,21.0,narrow,1.384437099999559
08,1,7,17,20.0,21.0,narrow,1.017731800000547
08,1,7,18,10.0,10.0,narrow,0.9676497999989806
08,1,7,19,18.0,20.0,narrow,0.951072199999544
08,1,7,20,13.0,15.0,narrow,2.002164499999708
08,1,7,21,16.0,16.0,narrow,0.2004882000001089
08,1,7,22,20.0,19.0,narrow,2.035262100000182
08,1,7,23,13.0,12.0,narrow,1.818386500000997
08,1,7,24,12.0,13.0,narrow,1.968632300000536
08,1,7,25,24.0,23.0,narrow,1.2014209000008125
08,1,7,26,10.0,16.0,narrow,1.2347509999999602
08,1,7,27,17.0,16.0,narrow,0.0166379000002052
08,1,7,28,12.0,19.0,narrow,1.2981015000004843
08,1,7,29,15.0,19.0,narrow,1.000938999999562
08,1,7,30,16.0,18.0,narrow,1.3513488999997207
08,1,8,1,13.0,16.0,narrow,1.517995999998675
08,1,8,2,13.0,15.0,narrow,0.6006338000006508
08,1,8,3,16.0,19.0,narrow,1.3010341999997763
08,1,8,4,11.0,14.0,narrow,0.9840970000004744
08,1,8,5,23.0,21.0,narrow,1.7518218000004708
08,1,8,6,25.0,24.0,narrow,1.3828491999993275
08,1,8,7,13.0,13.0,narrow,1.16773700000158
08,1,8,8,21.0,17.0,narrow,0.9306238000008308
08,1,8,9,22.0,18.0,narrow,0.3973237999998673
08,1,8,10,22.0,20.0,narrow,2.1689897000014753
08,1,8,11,15.0,14.0,narrow,1.1009383000000523
08,1,8,12,17.0,14.0,narrow,0.0968608999992284
08,1,8,13,16.0,17.0,narrow,1.000390299999708
08,1,8,14,13.0,14.0,narrow,0.2470663000003696
08,1,8,15,11.0,12.0,narrow,1.4647526999997351
08,1,8,16,14.0,12.0,narrow,1.351350299999467
08,1,8,17,20.0,21.0,narrow,1.8348323999998684
08,1,8,18,15.0,,narrow,
08,1,8,19,15.0,16.0,narrow,1.8009615000009944
08,1,8,20,11.0,14.0,narrow,0.6841335000008257
08,1,8,21,21.0,23.0,narrow,1.635166099998969
08,1,8,22,23.0,25.0,narrow,0.3002613999997265
08,1,8,23,17.0,,narrow,
08,1,8,24,24.0,22.0,narrow,0.8840254000006098
08,1,8,25,14.0,18.0,narrow,1.4012935999999172
08,1,8,26,16.0,18.0,narrow,1.3683619999992516
08,1,8,27,16.0,21.0,narrow,0.984312399999908
08,1,8,28,10.0,10.0,narrow,1.0346465000002354
08,1,8,29,14.0,16.0,narrow,0.7476689000013721
08,1,8,30,25.0,23.0,narrow,1.301410300000498
08,2,1,1,23.0,20.0,narrow,1.3179917999950703
08,2,1,2,10.0,10.0,narrow,0.867722800001502
08,2,1,3,14.0,15.0,narrow,1.0679421999957412
08,2,1,4,15.0,20.0,narrow,1.3514914999977918
08,2,1,5,18.0,20.0,narrow,1.2812009999979637
08,2,1,6,18.0,23.0,narrow,0.0835453999970923
08,2,1,7,16.0,21.0,narrow,1.0009380000046804
08,2,1,8,12.0,12.0,narrow,1.1346641999989515
08,2,1,9,22.0,25.0,narrow,1.4016362000038498
08,2,1,10,18.0,23.0,narrow,1.1167679999998654
08,2,1,11,15.0,19.0,narrow,0.7839603999964311
08,2,1,12,14.0,15.0,narrow,0.3670716999986325
08,2,1,13,11.0,13.0,narrow,1.034501400004956
08,2,1,14,15.0,20.0,narrow,0.8508593999940786
08,2,1,15,14.0,13.0,narrow,0.5339231999969343
08,2,1,16,13.0,13.0,narrow,0.0834691999989445
08,2,1,17,25.0,23.0,narrow,0.7009527999980492
08,2,1,18,17.0,22.0,narrow,1.317884199997934
08,2,1,19,21.0,23.0,narrow,0.6673904999988736
08,2,1,20,11.0,10.0,narrow,0.8341247999996995
08,2,1,21,23.0,20.0,narrow,1.367931699998735
08,2,1,22,15.0,17.0,narrow,0.2004923000058625
08,2,1,23,12.0,10.0,narrow,0.9845806999946944
08,2,1,24,20.0,19.0,narrow,1.5517199000023538
08,2,1,25,14.0,17.0,narrow,1.9280198000051312
08,2,1,26,20.0,23.0,narrow,0.096854199997324
08,2,1,27,14.0,16.0,narrow,0.5636730999976862
08,2,1,28,21.0,21.0,narrow,1.651444499999343
08,2,1,29,20.0,,narrow,
08,2,1,30,25.0,25.0,narrow,0.4670986999990418
08,2,2,1,22.0,18.0,narrow,1.218088399997214
08,2,2,2,13.0,12.0,narrow,0.2336566999947535
08,2,2,3,14.0,17.0,narrow,0.0167191000000457
08,2,2,4,19.0,18.0,narrow,1.4846868999957223
08,2,2,5,16.0,20.0,narrow,0.7839937999960966
08,2,2,6,20.0,22.0,narrow,2.018822899997758
08,2,2,7,18.0,17.0,narrow,0.6673731999981101
08,2,2,8,21.0,,narrow,
08,2,2,9,17.0,18.0,narrow,1.951823700001114
08,2,2,10,21.0,23.0,narrow,0.4431720000065979
08,2,2,11,17.0,16.0,narrow,1.8685488000046464
08,2,2,12,17.0,20.0,narrow,0.2668597000010777
08,2,2,13,23.0,24.0,narrow,0.0967858000003616
08,2,2,14,24.0,,narrow,
08,2,2,15,17.0,19.0,narrow,0.8974028000011458
08,2,2,16,12.0,10.0,narrow,0.917844800002058
08,2,2,17,13.0,10.0,narrow,0.8344548999957624
08,2,2,18,11.0,10.0,narrow,0.93451589999313
08,2,2,19,24.0,21.0,narrow,1.8350976000001535
08,2,2,20,10.0,10.0,narrow,0.0667677000019466
08,2,2,21,14.0,18.0,narrow,1.551561699998274
08,2,2,22,21.0,19.0,narrow,1.0345766000027652
08,2,2,23,11.0,13.0,narrow,1.9019203999996537
08,2,2,24,21.0,25.0,narrow,0.400425500003621
08,2,2,25,15.0,21.0,narrow,1.7850107999984175
08,2,2,26,14.0,21.0,narrow,0.8840515999982017
08,2,2,27,13.0,11.0,narrow,1.03499130000273
08,2,2,28,19.0,21.0,narrow,2.2187521000014385
08,2,2,29,12.0,13.0,narrow,0.3839735999936238
08,2,2,30,13.0,19.0,narrow,0.9676704000012252
08,2,3,1,20.0,20.0,narrow,1.6852346999949075
08,2,3,2,18.0,18.0,narrow,1.301244599999336
08,2,3,3,24.0,22.0,narrow,0.3638019999998505
08,2,3,4,14.0,10.0,narrow,0.0499530999950366
08,2,3,5,20.0,,narrow,
08,2,3,6,20.0,19.0,narrow,1.617961899995862
08,2,3,7,24.0,21.0,narrow,0.7339038999998593
08,2,3,8,23.0,18.0,narrow,0.3671650999967824
08,2,3,9,15.0,20.0,narrow,0.4501940999980434
08,2,3,10,23.0,21.0,narrow,1.7184478999988642
08,2,3,11,15.0,14.0,narrow,1.7017164999997476
08,2,3,12,13.0,14.0,narrow,1.0008984999949462
08,2,3,13,12.0,10.0,narrow,0.4338324999989709
08,2,3,14,17.0,17.0,narrow,2.2854928000015207
08,2,3,15,21.0,22.0,narrow,0.8175354999984847
08,2,3,16,13.0,15.0,narrow,1.1678169000006164
08,2,3,17,14.0,16.0,narrow,0.4839093000045977
08,2,3,18,19.0,18.0,narrow,0.7673317000007955
08,2,3,19,20.0,20.0,narrow,0.6506370999995852
08,2,3,20,18.0,21.0,narrow,1.9852859000020544
08,2,3,21,13.0,13.0,narrow,0.4634007000058773
08,2,3,22,24.0,18.0,narrow,1.6016620000009425
08,2,3,23,23.0,22.0,narrow,1.281024699994305
08,2,3,24,18.0,20.0,narrow,0.9510689999951863
08,2,3,25,17.0,21.0,narrow,0.9342157999999472
08,2,3,26,13.0,14.0,narrow,0.7767205999989528
08,2,3,27,11.0,18.0,narrow,0.1667887000003247
08,2,3,28,23.0,22.0,narrow,1.1176516999985324
08,2,3,29,17.0,18.0,narrow,1.3847810000006575
08,2,3,30,23.0,,narrow,
08,2,4,1,12.0,12.0,narrow,0.7973090000014054
08,2,4,2,24.0,19.0,narrow,1.9685162999958263
08,2,4,3,21.0,22.0,narrow,2.03511250000156
08,2,4,4,15.0,16.0,narrow,0.4506155000053695
08,2,4,5,12.0,16.0,narrow,1.301694800000405
08,2,4,6,20.0,,narrow,
08,2,4,7,24.0,24.0,narrow,0.2503144000002066
08,2,4,8,22.0,23.0,narrow,1.5840348999990963
08,2,4,9,10.0,10.0,narrow,0.1469414999955915
08,2,4,10,25.0,25.0,narrow,1.1847206000020378
08,2,4,11,24.0,22.0,narrow,0.916659199996502
08,2,4,12,18.0,19.0,narrow,1.6187242999949376
08,2,4,13,24.0,18.0,narrow,1.752101300000504
08,2,4,14,22.0,17.0,narrow,1.7023945999972057
08,2,4,15,11.0,10.0,narrow,1.0343769999963115
08,2,4,16,24.0,22.0,narrow,0.2500440999938291
08,2,4,17,14.0,16.0,narrow,1.901832799994736
08,2,4,18,11.0,13.0,narrow,0.2837342999991961
08,2,4,19,14.0,13.0,narrow,0.0498617999983252
08,2,4,20,13.0,18.0,narrow,1.4847519999966607
08,2,4,21,22.0,22.0,narrow,0.1169768000036128
08,2,4,22,15.0,,narrow,
08,2,4,23,18.0,21.0,narrow,1.8517482000024756
08,2,4,24,20.0,23.0,narrow,0.6674292999960016
08,2,4,25,15.0,13.0,narrow,0.0333176999993156
08,2,4,26,17.0,17.0,narrow,0.3836920999965514
08,2,4,27,14.0,13.0,narrow,0.4834909999990486
08,2,4,28,14.0,18.0,narrow,1.417264299998351
08,2,4,29,25.0,25.0,narrow,0.8644009999989066
08,2,4,30,23.0,22.0,narrow,0.3170360000003711
08,2,5,1,16.0,15.0,wide,0.4639047000018763
08,2,5,2,29.0,,wide,
08,2,5,3,24.0,27.0,wide,1.1515321000042604
08,2,5,4,12.0,10.0,wide,0.8179286000013235
08,2,5,5,39.0,31.0,wide,1.1514623000039137
08,2,5,6,35.0,31.0,wide,0.9166265000021668
08,2,5,7,11.0,10.0,wide,0.6505949000056717
08,2,5,8,32.0,18.0,wide,1.4184772000007797
08,2,5,9,15.0,17.0,wide,0.500482400006149
08,2,5,10,34.0,28.0,wide,0.2670584000006784
08,2,5,11,37.0,25.0,wide,1.034269999996468
08,2,5,12,34.0,,wide,
08,2,5,13,20.0,25.0,wide,1.2513659999967786
08,2,5,14,40.0,37.0,wide,0.2132865000021411
08,2,5,15,31.0,32.0,wide,0.1335402999975485
08,2,5,16,17.0,12.0,wide,1.7684721000041463
08,2,5,17,39.0,25.0,wide,1.4346213999961035
08,2,5,18,27.0,26.0,wide,0.5138697000002139
08,2,5,19,37.0,32.0,wide,0.0635535000037634
08,2,5,20,15.0,19.0,wide,1.684285199997248
