subject,session,mapping,run,trial_nr,orientation,value,reward,response,response_time
5,2,cdf,8,182,150.0,33.0,70.5,32.5,2.440571099999943
5,2,cdf,8,183,60.0,13.0,42.0,16.0,1.6980644999994183
5,2,cdf,8,184,105.0,28.0,45.0,25.5,2.3344772999998895
7,1,inverse_cdf,1,1,120.0,25.5,53.0,25.5,2.7253037999998924
7,1,inverse_cdf,1,2,127.5,28.0,0.0,,
7,1,inverse_cdf,1,3,45.0,11.5,44.0,11.5,1.2381525000000693
7,1,inverse_cdf,1,4,60.0,18.5,53.5,16.0,1.898348299999725
7,1,inverse_cdf,1,5,142.5,36.5,61.0,32.5,2.912103300000126
7,1,inverse_cdf,1,6,7.5,2.5,0.0,,
7,1,inverse_cdf,1,7,90.0,22.0,43.0,22.0,2.7237232000002223
7,1,inverse_cdf,1,8,172.5,41.5,48.0,39.5,2.288871400000062
7,1,inverse_cdf,1,9,165.0,41.0,59.5,41.0,1.285823200000323
7,1,inverse_cdf,1,10,82.5,21.5,44.0,21.0,1.8041265000001656
7,1,inverse_cdf,1,11,52.5,16.0,56.0,11.5,2.0990240000000995
7,1,inverse_cdf,1,12,15.0,3.0,0.0,,
7,1,inverse_cdf,1,13,105.0,23.0,47.5,24.0,1.7213048999997227
7,1,inverse_cdf,1,14,67.5,20.0,42.0,20.0,1.851150399999824
7,1,inverse_cdf,1,15,30.0,5.0,42.0,5.0,1.756812699999955
7,1,inverse_cdf,1,16,150.0,39.0,61.0,39.0,2.1106284999996205
7,1,inverse_cdf,1,17,157.5,40.0,71.5,38.5,1.7592202000000725
7,1,inverse_cdf,1,18,135.0,32.5,53.5,32.5,1.922167299999728
7,1,inverse_cdf,1,19,97.5,22.5,52.0,23.0,1.9930199999998877
7,1,inverse_cdf,1,20,22.5,4.0,42.0,7.0,2.8548077000000376
7,1,inverse_cdf,1,21,112.5,24.0,53.5,24.0,1.9693935999998755
7,1,inverse_cdf,1,22,37.5,7.5,46.0,11.5,1.568069899999955
7,1,inverse_cdf,1,23,75.0,21.0,42.0,18.0,2.5705293999999412
7,1,inverse_cdf,2,24,15.0,3.0,42.0,3.0,1.8981222000002165
7,1,inverse_cdf,2,25,97.5,22.5,42.0,23.0,1.9454405000001316
7,1,inverse_cdf,2,26,52.5,16.0,42.0,16.0,1.5681926000002022
7,1,inverse_cdf,2,27,112.5,24.0,42.0,25.5,1.4501749999999447
7,1,inverse_cdf,2,28,82.5,21.5,62.5,21.5,1.5339042999999035
7,1,inverse_cdf,2,29,67.5,20.0,42.0,16.0,2.122305200000028
7,1,inverse_cdf,2,30,22.5,4.0,42.0,6.0,2.3445338999999876
7,1,inverse_cdf,2,31,90.0,22.0,42.0,22.0,1.464115700000093
7,1,inverse_cdf,2,32,60.0,18.5,42.0,16.0,2.841424299999744
7,1,inverse_cdf,2,33,30.0,5.0,42.0,7.0,1.2498983999998927
7,1,inverse_cdf,2,34,37.5,7.5,42.0,11.5,1.2498864000003778
7,1,inverse_cdf,2,35,150.0,39.0,42.0,36.5,1.7448655999996845
7,1,inverse_cdf,2,36,120.0,25.5,41.5,28.5,2.0044167999999445
7,1,inverse_cdf,2,37,157.5,40.0,43.0,40.0,1.9690662000002703
7,1,inverse_cdf,2,38,127.5,28.0,62.5,32.5,2.1812364999996134
7,1,inverse_cdf,2,39,165.0,41.0,72.5,41.0,1.190532500000245
7,1,inverse_cdf,2,40,75.0,21.0,48.0,16.0,1.6625310000003992
7,1,inverse_cdf,2,41,7.5,2.5,42.0,3.0,2.0043674999997165
7,1,inverse_cdf,2,42,105.0,23.0,47.5,24.0,1.5328208000000814
7,1,inverse_cdf,2,43,135.0,32.5,53.0,32.5,1.556786000000102
7,1,inverse_cdf,2,44,45.0,11.5,42.0,16.0,2.157834499999808
7,1,inverse_cdf,2,45,172.5,41.5,49.0,41.5,1.4745067000003471
7,1,inverse_cdf,2,46,142.5,36.5,71.5,39.0,1.5916024999996807
7,1,inverse_cdf,3,47,142.5,36.5,77.0,36.5,1.6051519000002372
7,1,inverse_cdf,3,48,30.0,5.0,42.0,11.5,1.4866107000007105
7,1,inverse_cdf,3,49,135.0,32.5,42.0,32.5,1.592390400000113
7,1,inverse_cdf,3,50,97.5,22.5,42.0,23.0,1.8865430999994717
7,1,inverse_cdf,3,51,150.0,39.0,62.5,39.0,1.804252699999779
7,1,inverse_cdf,3,52,15.0,3.0,42.0,4.0,1.7920830000002752
7,1,inverse_cdf,3,53,45.0,11.5,42.0,11.5,2.051536999999371
7,1,inverse_cdf,3,54,75.0,21.0,42.0,18.0,2.157811000000038
7,1,inverse_cdf,3,55,90.0,22.0,49.0,22.0,2.416997999999694
7,1,inverse_cdf,3,56,127.5,28.0,60.0,32.5,1.3677991999993535
7,1,inverse_cdf,3,57,67.5,20.0,51.5,18.0,1.8511196999997992
7,1,inverse_cdf,3,58,157.5,40.0,65.5,39.0,1.8885995000000548
7,1,inverse_cdf,3,59,105.0,23.0,45.0,28.0,2.2284434000002875
7,1,inverse_cdf,3,60,82.5,21.5,48.0,21.0,2.016174399999727
7,1,inverse_cdf,3,61,60.0,18.5,42.0,18.0,2.0992184999995516
7,1,inverse_cdf,3,62,112.5,24.0,42.0,24.0,2.641318400000273
7,1,inverse_cdf,3,63,120.0,25.5,42.0,32.5,1.9482781999995495
7,1,inverse_cdf,3,64,37.5,7.5,42.0,11.5,1.6624770999997054
7,1,inverse_cdf,3,65,172.5,41.5,42.0,2.5,1.662552599999799
7,1,inverse_cdf,3,66,22.5,4.0,41.5,8.0,1.9219108999996024
7,1,inverse_cdf,3,67,7.5,2.5,42.0,3.0,2.287317599999369
7,1,inverse_cdf,3,68,52.5,16.0,42.0,16.0,2.5702633999999307
7,1,inverse_cdf,3,69,165.0,41.0,55.5,39.0,2.70068209999954
7,1,inverse_cdf,4,70,142.5,36.5,66.0,36.5,1.5917951000001267
7,1,inverse_cdf,4,71,172.5,41.5,44.5,40.0,1.6977035999998409
7,1,inverse_cdf,4,72,135.0,32.5,59.0,32.5,2.1340839999993477
7,1,inverse_cdf,4,73,97.5,22.5,42.0,23.0,1.3915771000001769
7,1,inverse_cdf,4,74,15.0,3.0,42.0,5.0,1.14393790000031
7,1,inverse_cdf,4,75,157.5,40.0,42.0,32.5,2.5820860999992874
7,1,inverse_cdf,4,76,150.0,39.0,78.5,36.5,1.9455234000006385
7,1,inverse_cdf,4,77,30.0,5.0,42.0,11.5,1.7576322000004438
7,1,inverse_cdf,4,78,22.5,4.0,42.0,7.5,1.4621355999997832
7,1,inverse_cdf,4,79,127.5,28.0,42.0,28.5,1.8637323000002652
7,1,inverse_cdf,4,80,45.0,11.5,42.0,16.0,2.39348659999996
7,1,inverse_cdf,4,81,37.5,7.5,42.0,11.5,1.9100659999994605
7,1,inverse_cdf,4,82,82.5,21.5,53.0,21.5,1.8629885000000288
7,1,inverse_cdf,4,83,67.5,20.0,42.0,18.0,1.7097155999999814
7,1,inverse_cdf,4,84,52.5,16.0,42.0,16.0,0.8732843999996476
7,1,inverse_cdf,4,85,120.0,25.5,0.0,,
7,1,inverse_cdf,4,86,7.5,2.5,43.5,2.5,1.6875661000003674
7,1,inverse_cdf,4,87,75.0,21.0,50.0,20.0,2.1465626999997767
7,1,inverse_cdf,4,88,112.5,24.0,42.0,25.0,1.699008600000525
7,1,inverse_cdf,4,89,105.0,23.0,42.0,24.0,1.7685866000001624
7,1,inverse_cdf,4,90,90.0,22.0,42.0,22.0,1.8041667000006785
7,1,inverse_cdf,4,91,165.0,41.0,58.5,39.5,2.358392499999354
7,1,inverse_cdf,4,92,60.0,18.5,48.0,16.0,0.9669960000001084
7,1,inverse_cdf,5,93,82.5,21.5,54.5,20.0,2.1929919000003792
7,1,inverse_cdf,5,94,172.5,41.5,78.5,41.5,2.794222699999409
7,1,inverse_cdf,5,95,105.0,23.0,42.0,24.0,2.087000999999873
7,1,inverse_cdf,5,96,112.5,24.0,56.5,25.5,1.6389716000003318
7,1,inverse_cdf,5,97,52.5,16.0,42.0,16.0,2.6526244000006045
7,1,inverse_cdf,5,98,90.0,22.0,42.0,21.5,1.698765099999946
7,1,inverse_cdf,5,99,22.5,4.0,42.0,11.5,1.6741492000001017
7,1,inverse_cdf,5,100,135.0,32.5,67.5,32.5,2.499658100000488
7,1,inverse_cdf,5,101,150.0,39.0,76.5,32.5,1.533063900000343
7,1,inverse_cdf,5,102,45.0,11.5,42.0,13.5,2.5355481000005966
7,1,inverse_cdf,5,103,97.5,22.5,51.0,22.5,1.0259050000004208
7,1,inverse_cdf,5,104,75.0,21.0,46.5,21.0,2.6645622999994885
7,1,inverse_cdf,5,105,37.5,7.5,42.0,11.5,2.181240699999762
7,1,inverse_cdf,5,106,165.0,41.0,77.5,36.0,2.853202700000111
7,1,inverse_cdf,5,107,30.0,5.0,40.0,7.5,2.843269699999837
7,1,inverse_cdf,5,108,15.0,3.0,42.0,4.5,2.477906900000562
7,1,inverse_cdf,5,109,60.0,18.5,45.0,16.0,1.0847171999994316
7,1,inverse_cdf,5,110,120.0,25.5,43.0,28.0,1.9581858999999897
7,1,inverse_cdf,5,111,67.5,20.0,42.0,18.0,1.1909539999996923
7,1,inverse_cdf,5,112,142.5,36.5,61.5,36.5,1.5565125000002809
7,1,inverse_cdf,5,113,7.5,2.5,42.0,2.5,1.7920189999995273
7,1,inverse_cdf,5,114,157.5,40.0,51.0,38.5,1.911280600000282
7,1,inverse_cdf,5,115,127.5,28.0,42.0,28.5,1.5209025000003749
7,1,inverse_cdf,6,116,150.0,39.0,56.0,32.5,1.0495375999998942
7,1,inverse_cdf,6,117,37.5,7.5,46.0,11.5,1.214743699999417
7,1,inverse_cdf,6,118,52.5,16.0,56.5,16.0,2.0995444000000134
7,1,inverse_cdf,6,119,105.0,23.0,42.0,23.5,1.261677299999974
7,1,inverse_cdf,6,120,172.5,41.5,42.0,40.0,1.3677559999996447
7,1,inverse_cdf,6,121,75.0,21.0,57.0,21.0,1.5209020000002056
7,1,inverse_cdf,6,122,135.0,32.5,48.0,32.5,1.957225500000277
7,1,inverse_cdf,6,123,142.5,36.5,57.5,35.5,2.6881117000002632
7,1,inverse_cdf,6,124,45.0,11.5,42.0,16.0,2.217257499999505
7,1,inverse_cdf,6,125,90.0,22.0,42.0,22.0,2.0520526000000245
7,1,inverse_cdf,6,126,82.5,21.5,42.0,21.5,2.1576305999997203
7,1,inverse_cdf,6,127,165.0,41.0,49.0,41.0,1.8292398000003232
7,1,inverse_cdf,6,128,127.5,28.0,46.5,30.5,2.0868688000000475
7,1,inverse_cdf,6,129,157.5,40.0,45.0,39.0,2.369866000000002
7,1,inverse_cdf,6,130,30.0,5.0,38.5,11.5,1.638985099999445
7,1,inverse_cdf,6,131,67.5,20.0,59.0,20.0,1.8384660000001531
7,1,inverse_cdf,6,132,120.0,25.5,42.0,27.5,1.9808545999994749
7,1,inverse_cdf,6,133,22.5,4.0,42.0,7.0,1.8172654999998483
7,1,inverse_cdf,6,134,112.5,24.0,66.0,25.0,1.6860684000002948
7,1,inverse_cdf,6,135,60.0,18.5,46.5,18.0,1.6508451999998217
7,1,inverse_cdf,6,136,15.0,3.0,42.0,5.0,2.004553400000077
7,1,inverse_cdf,6,137,7.5,2.5,42.0,3.0,1.8391891000001124
7,1,inverse_cdf,6,138,97.5,22.5,54.0,22.5,2.3463301000001593
7,1,inverse_cdf,7,139,120.0,25.5,66.0,25.0,2.358052900000075
7,1,inverse_cdf,7,140,52.5,16.0,42.0,16.0,1.9100705999999263
7,1,inverse_cdf,7,141,15.0,3.0,42.0,4.0,2.240135399999417
7,1,inverse_cdf,7,142,150.0,39.0,68.5,32.5,1.6271318999997677
7,1,inverse_cdf,7,143,45.0,11.5,41.0,16.0,1.6271559999995588
7,1,inverse_cdf,7,144,112.5,24.0,40.0,28.0,1.9690044999997551
7,1,inverse_cdf,7,145,22.5,4.0,42.0,8.0,2.3301338000001124
7,1,inverse_cdf,7,146,105.0,23.0,47.0,23.0,1.167378500000268
7,1,inverse_cdf,7,147,135.0,32.5,69.5,32.0,2.9830218000006425
7,1,inverse_cdf,7,148,97.5,22.5,63.0,22.5,2.075096399999893
7,1,inverse_cdf,7,149,75.0,21.0,42.5,21.0,2.098774500000218
7,1,inverse_cdf,7,150,165.0,41.0,48.5,40.0,1.840883500000018
7,1,inverse_cdf,7,151,60.0,18.5,42.0,16.0,1.5331816000007166
7,1,inverse_cdf,7,152,67.5,20.0,56.5,18.0,1.3925574000004417
7,1,inverse_cdf,7,153,172.5,41.5,59.5,40.0,1.3099246000001583
7,1,inverse_cdf,7,154,142.5,36.5,40.5,39.0,1.5571122000001196
7,1,inverse_cdf,7,155,7.5,2.5,42.0,4.0,1.4627786000000924
7,1,inverse_cdf,7,156,157.5,40.0,60.0,36.0,1.9354681000004348
7,1,inverse_cdf,7,157,30.0,5.0,44.5,11.5,1.2143552999996243
7,1,inverse_cdf,7,158,82.5,21.5,61.0,21.5,1.5452054999996108
7,1,inverse_cdf,7,159,37.5,7.5,42.0,11.5,1.7338963000001968
7,1,inverse_cdf,7,160,127.5,28.0,52.5,28.5,1.8282746000004408
7,1,inverse_cdf,7,161,90.0,22.0,42.5,22.0,2.452393000000484
7,1,inverse_cdf,8,162,90.0,22.0,42.0,22.0,1.7214880999999878
7,1,inverse_cdf,8,163,60.0,18.5,42.0,16.0,1.3558360999995784
7,1,inverse_cdf,8,164,135.0,32.5,65.0,32.5,1.6273448000001736
7,1,inverse_cdf,8,165,67.5,20.0,42.0,18.0,2.1576273000000583
7,1,inverse_cdf,8,166,172.5,41.5,82.0,41.5,1.9454462000003332
7,1,inverse_cdf,8,167,7.5,2.5,42.0,3.0,2.287160299999414
7,1,inverse_cdf,8,168,142.5,36.5,45.5,36.5,2.930011899999954
7,1,inverse_cdf,8,169,30.0,5.0,42.0,11.5,1.745066499999666
7,1,inverse_cdf,8,170,112.5,24.0,42.0,25.5,1.5213589000004504
7,1,inverse_cdf,8,171,75.0,21.0,42.0,21.0,2.181324800000766
7,1,inverse_cdf,8,172,165.0,41.0,60.0,39.0,1.9572539999999208
7,1,inverse_cdf,8,173,120.0,25.5,45.5,28.0,1.108686900000066
7,1,inverse_cdf,8,174,15.0,3.0,42.0,3.0,1.9926309999991645
7,1,inverse_cdf,8,175,22.5,4.0,42.0,5.0,2.452383099999679
7,1,inverse_cdf,8,176,127.5,28.0,63.0,32.5,2.334546400000363
7,1,inverse_cdf,8,177,37.5,7.5,42.0,11.5,1.5446870999994644
7,1,inverse_cdf,8,178,105.0,23.0,42.0,23.0,2.417114699999729
7,1,inverse_cdf,8,179,52.5,16.0,42.0,16.5,1.4394686000005097
7,1,inverse_cdf,8,180,97.5,22.5,59.0,22.5,1.9454186000002665
7,1,inverse_cdf,8,181,150.0,39.0,68.0,36.5,1.7803764999998748
7,1,inverse_cdf,8,182,82.5,21.5,63.0,21.5,2.1222508999999263
7,1,inverse_cdf,8,183,45.0,11.5,42.0,16.0,1.957060000000638
7,1,inverse_cdf,8,184,157.5,40.0,70.0,36.5,2.6290359000004173
7,2,cdf,1,1,22.5,10.0,46.0,8.0,1.7923589000001812
7,2,cdf,1,2,105.0,28.0,42.0,30.0,2.2991753999999673
7,2,cdf,1,3,45.0,12.0,42.0,12.5,1.91005849999965
7,2,cdf,1,4,120.0,31.0,59.0,31.5,2.170237299999826
7,2,cdf,1,5,112.5,30.0,42.0,31.0,1.4149959999999735
7,2,cdf,1,6,165.0,36.0,51.0,36.0,1.8509899999999109
7,2,cdf,1,7,60.0,13.0,51.0,13.0,1.975445600000057
7,2,cdf,1,8,30.0,11.0,42.0,11.0,2.182040600000164
7,2,cdf,1,9,15.0,8.0,42.0,8.0,2.6292469999998502
7,2,cdf,1,10,142.5,32.5,56.5,33.0,1.4621411000002809
7,2,cdf,1,11,37.5,11.5,42.0,10.0,1.4856896000001143
7,2,cdf,1,12,157.5,34.0,45.5,34.0,1.83937350000042
7,2,cdf,1,13,75.0,16.0,42.0,16.0,1.6272257999999056
7,2,cdf,1,14,135.0,32.0,50.5,32.5,1.768559600000117
7,2,cdf,1,15,172.5,38.5,75.5,38.5,1.662874500000271
7,2,cdf,1,16,82.5,18.5,42.0,18.5,1.769269599999916
7,2,cdf,1,17,97.5,25.5,60.0,25.5,2.182372799999939
7,2,cdf,1,18,67.5,14.0,42.0,13.0,1.533708899999965
7,2,cdf,1,19,7.5,5.5,42.0,5.5,1.9814595000002555
7,2,cdf,1,20,150.0,33.0,66.0,33.0,2.0871932999998535
7,2,cdf,1,21,90.0,22.0,51.5,22.0,2.181221700000151
7,2,cdf,1,22,127.5,31.5,72.0,32.0,1.6156525000001238
7,2,cdf,1,23,52.5,12.5,42.0,13.0,1.1202723999999762
7,2,cdf,2,24,135.0,32.0,48.0,33.0,1.7343958000001294
7,2,cdf,2,25,67.5,14.0,42.0,13.0,1.1318474999998216
7,2,cdf,2,26,150.0,33.0,69.0,34.5,0.9669805999997152
7,2,cdf,2,27,22.5,10.0,50.5,10.0,1.2144828000000416
7,2,cdf,2,28,172.5,38.5,55.0,38.5,1.3324526000001242
7,2,cdf,2,29,52.5,12.5,42.0,12.5,1.6978598000000602
7,2,cdf,2,30,142.5,32.5,42.0,33.0,1.5100821000000906
7,2,cdf,2,31,97.5,25.5,54.5,28.0,2.004079699999693
7,2,cdf,2,32,90.0,22.0,42.0,22.0,2.2289904000003844
7,2,cdf,2,33,60.0,13.0,42.0,12.0,1.734802800000125
7,2,cdf,2,34,82.5,18.5,47.5,16.0,1.4624078000001646
7,2,cdf,2,35,75.0,16.0,42.0,14.0,1.4741448999998283
7,2,cdf,2,36,112.5,30.0,50.5,30.0,1.4155190999999832
7,2,cdf,2,37,165.0,36.0,50.0,36.0,1.6993844000003264
7,2,cdf,2,38,30.0,11.0,42.0,11.0,1.7332854999999654
7,2,cdf,2,39,120.0,31.0,42.0,31.0,1.9101104000001217
7,2,cdf,2,40,105.0,28.0,0.0,,
7,2,cdf,2,41,157.5,34.0,68.0,34.0,2.159091499999704
7,2,cdf,2,42,15.0,8.0,42.0,8.5,1.509809000000132
7,2,cdf,2,43,37.5,11.5,42.0,11.0,1.4391350000000784
7,2,cdf,2,44,7.5,5.5,44.5,5.5,1.6161969999998291
7,2,cdf,2,45,127.5,31.5,42.0,32.0,2.652855699999691
7,2,cdf,2,46,45.0,12.0,42.0,12.5,1.5564110999998777
7,2,cdf,3,47,157.5,34.0,54.5,34.0,1.5344319000000723
7,2,cdf,3,48,112.5,30.0,42.0,31.5,1.638783500000045
7,2,cdf,3,49,22.5,10.0,42.0,8.0,1.8750057999995988
7,2,cdf,3,50,127.5,31.5,62.5,32.5,1.2852546999997685
7,2,cdf,3,51,172.5,38.5,80.0,38.5,1.7577767000002495
7,2,cdf,3,52,142.5,32.5,51.0,34.0,1.815748700000313
7,2,cdf,3,53,135.0,32.0,69.5,33.0,1.8038612999998804
7,2,cdf,3,54,60.0,13.0,46.5,12.0,2.2518213999996988
7,2,cdf,3,55,90.0,22.0,42.0,22.0,1.8276396000001112
7,2,cdf,3,56,105.0,28.0,65.5,28.0,1.1672326999996585
7,2,cdf,3,57,52.5,12.5,42.0,13.0,1.674283600000308
7,2,cdf,3,58,82.5,18.5,42.0,18.5,1.7922019999996337
7,2,cdf,3,59,7.5,5.5,42.0,5.5,1.5564553000003798
7,2,cdf,3,60,165.0,36.0,68.5,36.0,2.3580422
7,2,cdf,3,61,45.0,12.0,42.0,11.5,1.9108036000002355
7,2,cdf,3,62,120.0,31.0,64.0,31.5,2.0515746000000945
7,2,cdf,3,63,37.5,11.5,42.0,13.0,1.380122300000039
7,2,cdf,3,64,30.0,11.0,42.0,10.0,1.344205200000033
7,2,cdf,3,65,150.0,33.0,70.5,33.0,1.485788499999671
7,2,cdf,3,66,67.5,14.0,47.0,14.0,1.4405034000001251
7,2,cdf,3,67,15.0,8.0,42.0,8.0,1.721470699999827
7,2,cdf,3,68,97.5,25.5,50.5,25.5,1.6861113999998452
7,2,cdf,3,69,75.0,16.0,49.5,14.0,0.8371096000000762
7,2,cdf,4,70,135.0,32.0,58.0,32.0,1.4974692999999206
7,2,cdf,4,71,82.5,18.5,42.0,16.0,1.1084022000000004
7,2,cdf,4,72,75.0,16.0,42.0,13.0,1.6861288999998578
7,2,cdf,4,73,127.5,31.5,41.5,33.0,1.509114599999975
7,2,cdf,4,74,105.0,28.0,42.5,30.0,2.039772100000391
7,2,cdf,4,75,112.5,30.0,42.0,29.0,2.4993648999998186
7,2,cdf,4,76,165.0,36.0,69.0,36.0,1.6387531000000308
7,2,cdf,4,77,142.5,32.5,51.0,33.0,1.1084570999996686
7,2,cdf,4,78,45.0,12.0,51.0,12.0,1.3913493999998536
7,2,cdf,4,79,157.5,34.0,61.0,34.0,1.0849032999999508
7,2,cdf,4,80,37.5,11.5,42.0,12.0,2.346110299999964
7,2,cdf,4,81,150.0,33.0,75.0,34.0,1.3442347999998674
7,2,cdf,4,82,90.0,22.0,49.0,22.5,2.322687400000177
7,2,cdf,4,83,172.5,38.5,45.5,38.5,1.6623485999998593
7,2,cdf,4,84,60.0,13.0,42.0,13.0,1.9218441999996685
7,2,cdf,4,85,22.5,10.0,42.0,10.0,1.7095079999999143
7,2,cdf,4,86,15.0,8.0,43.0,8.0,0.8138923999999861
7,2,cdf,4,87,120.0,31.0,63.0,31.0,0.6605026000001999
7,2,cdf,4,88,7.5,5.5,42.0,5.5,1.6051886000000195
7,2,cdf,4,89,97.5,25.5,46.0,25.5,2.829953999999816
7,2,cdf,4,90,52.5,12.5,42.0,12.5,1.8062362999999095
7,2,cdf,4,91,30.0,11.0,42.0,8.0,1.8745638999998848
7,2,cdf,4,92,67.5,14.0,55.5,14.0,1.8982590999999047
7,2,cdf,5,93,165.0,36.0,48.0,36.0,1.5941514000001007
7,2,cdf,5,94,37.5,11.5,43.0,12.0,1.4619478000004165
7,2,cdf,5,95,90.0,22.0,42.0,22.0,1.5917954999999893
7,2,cdf,5,96,7.5,5.5,42.0,5.5,1.5210699000003842
7,2,cdf,5,97,120.0,31.0,59.0,32.0,1.084925199999816
7,2,cdf,5,98,172.5,38.5,47.0,38.5,1.9336748000000623
7,2,cdf,5,99,127.5,31.5,61.0,33.0,2.0161871000000247
7,2,cdf,5,100,142.5,32.5,53.5,33.0,2.6292765000002873
7,2,cdf,5,101,30.0,11.0,42.0,11.0,1.473748599999908
7,2,cdf,5,102,67.5,14.0,42.0,13.0,1.827522399999907
7,2,cdf,5,103,97.5,25.5,44.0,25.5,1.7096238000003725
7,2,cdf,5,104,157.5,34.0,42.0,36.0,1.6153417000000443
7,2,cdf,5,105,45.0,12.0,42.0,12.0,1.4985391999998685
7,2,cdf,5,106,105.0,28.0,68.5,28.0,1.6035968999999568
7,2,cdf,5,107,150.0,33.0,68.0,32.5,1.8043643999999404
7,2,cdf,5,108,52.5,12.5,50.5,12.5,2.4759580999998434
7,2,cdf,5,109,112.5,30.0,42.0,31.0,2.5957609000001867
7,2,cdf,5,110,60.0,13.0,50.5,13.0,1.4033644999999524
7,2,cdf,5,111,82.5,18.5,54.0,18.5,1.5685442000003604
7,2,cdf,5,112,75.0,16.0,42.0,16.0,1.521465199999966
7,2,cdf,5,113,15.0,8.0,42.0,5.5,2.0868940000000293
7,2,cdf,5,114,135.0,32.0,50.5,32.0,1.9353492000000188
7,2,cdf,5,115,22.5,10.0,42.0,10.0,1.5562392000001637
7,2,cdf,6,116,112.5,30.0,42.0,30.0,1.0047902999999678
7,2,cdf,6,117,150.0,33.0,74.5,34.0,1.7214265000002342
7,2,cdf,6,118,60.0,13.0,42.0,13.0,1.839739500000178
7,2,cdf,6,119,82.5,18.5,42.0,18.5,1.9690264000000752
7,2,cdf,6,120,45.0,12.0,48.5,11.5,1.6511822000002212
7,2,cdf,6,121,22.5,10.0,42.0,8.0,1.921711100000266
7,2,cdf,6,122,165.0,36.0,42.0,34.0,1.568189999999959
7,2,cdf,6,123,97.5,25.5,42.0,25.5,1.709672099999807
7,2,cdf,6,124,67.5,14.0,42.0,13.0,1.6036020999999892
7,2,cdf,6,125,105.0,28.0,42.0,30.0,2.453453499999796
7,2,cdf,6,126,75.0,16.0,42.0,16.0,1.333119599999918
7,2,cdf,6,127,15.0,8.0,42.0,10.0,1.2617371000001183
7,2,cdf,6,128,135.0,32.0,42.0,32.5,1.3088880999998764
7,2,cdf,6,129,172.5,38.5,42.0,38.5,1.214563100000305
7,2,cdf,6,130,30.0,11.0,42.0,10.0,2.181556300000011
7,2,cdf,6,131,7.5,5.5,42.0,5.5,0.9433567000000948
7,2,cdf,6,132,52.5,12.5,42.0,12.0,1.9456365999999432
7,2,cdf,6,133,37.5,11.5,42.0,11.0,2.712740699999813
7,2,cdf,6,134,127.5,31.5,57.0,32.0,1.1086990000003425
7,2,cdf,6,135,142.5,32.5,70.5,32.5,1.3802362999999789
7,2,cdf,6,136,157.5,34.0,54.5,34.0,2.0050563999998303
7,2,cdf,6,137,120.0,31.0,69.0,32.0,2.2637371000000712
7,2,cdf,6,138,90.0,22.0,42.0,22.0,1.0966201000001092
7,2,cdf,7,139,45.0,12.0,49.0,14.0,1.15563259999999
7,2,cdf,7,140,52.5,12.5,45.0,13.0,1.3678282000000763
7,2,cdf,7,141,60.0,13.0,42.0,13.0,2.169456099999479
7,2,cdf,7,142,67.5,14.0,42.0,14.0,1.87464269999964
7,2,cdf,7,143,157.5,34.0,59.5,34.0,1.7096909000001688
7,2,cdf,7,144,172.5,38.5,42.5,38.5,2.44059180000022
7,2,cdf,7,145,142.5,32.5,42.0,34.0,1.799844099999973
7,2,cdf,7,146,82.5,18.5,42.0,18.5,2.3580193000007057
7,2,cdf,7,147,150.0,33.0,58.0,34.0,1.7922159999998255
7,2,cdf,7,148,120.0,31.0,45.0,32.0,2.5466660000001866
7,2,cdf,7,149,90.0,22.0,42.0,22.0,1.1084277999998449
7,2,cdf,7,150,30.0,11.0,50.0,10.0,1.5563607000003683
7,2,cdf,7,151,165.0,36.0,54.0,36.0,1.816535400000248
7,2,cdf,7,152,127.5,31.5,72.0,33.0,1.804357600000003
7,2,cdf,7,153,105.0,28.0,0.0,,
7,2,cdf,7,154,135.0,32.0,59.5,33.0,1.2266072000002168
7,2,cdf,7,155,37.5,11.5,42.0,12.5,2.4291855000001306
7,2,cdf,7,156,97.5,25.5,42.0,25.5,1.5448104999995849
7,2,cdf,7,157,15.0,8.0,42.0,7.5,1.367873299999701
7,2,cdf,7,158,7.5,5.5,42.0,5.5,0.934022299999924
7,2,cdf,7,159,75.0,16.0,47.0,14.0,1.3563653999999588
7,2,cdf,7,160,22.5,10.0,42.0,10.0,1.4980422999997245
7,2,cdf,7,161,112.5,30.0,59.0,30.0,2.6319892000001346
7,2,cdf,8,162,142.5,32.5,42.0,33.0,1.9100840000000971
7,2,cdf,8,163,52.5,12.5,47.0,13.5,1.8746968000004929
7,2,cdf,8,164,127.5,31.5,42.0,32.0,1.5564598999999362
7,2,cdf,8,165,7.5,5.5,43.0,5.5,2.0869430000002467
7,2,cdf,8,166,37.5,11.5,48.0,10.0,1.5210800999993808
7,2,cdf,8,167,105.0,28.0,69.5,28.0,1.5563811000001806
7,2,cdf,8,168,30.0,11.0,42.0,10.0,1.3915665999993507
7,2,cdf,8,169,15.0,8.0,46.0,8.0,1.8864909000003536
7,2,cdf,8,170,82.5,18.5,56.5,18.5,2.1576682999993864
7,2,cdf,8,171,157.5,34.0,76.0,34.0,2.2401466999999684
7,2,cdf,8,172,172.5,38.5,64.0,38.5,2.0279408000005787
7,2,cdf,8,173,90.0,22.0,42.0,22.0,1.5214828999996826
7,2,cdf,8,174,75.0,16.0,46.5,16.0,1.533366899999237
7,2,cdf,8,175,165.0,36.0,56.0,36.0,1.084901500000342
