subject,session,stimulation_condition,run,trial_nr,n1,n2,p1,p2,choice,rt
6,3,vertex,3,51,14.0,27.0,1.0,0.55,2.0,1.2891248000005362
6,3,vertex,3,52,20.0,38.0,1.0,0.55,1.0,1.3551905000003615
6,3,vertex,3,53,14.0,44.0,1.0,0.55,2.0,0.6441519000000255
6,3,vertex,3,54,14.0,44.0,1.0,0.55,2.0,0.8511182000002009
6,3,vertex,3,55,14.0,21.0,1.0,0.55,1.0,1.3266815999995742
6,3,vertex,3,56,28.0,112.0,1.0,0.55,1.0,0.43084230000019375
6,3,vertex,3,57,10.0,31.0,1.0,0.55,2.0,0.6739538000001346
6,3,vertex,3,58,28.0,33.0,1.0,0.55,1.0,0.7885370000003604
6,3,vertex,3,59,28.0,54.0,1.0,0.55,2.0,0.634059499999239
6,3,vertex,3,60,28.0,42.0,1.0,0.55,1.0,0.5696131999993668
6,3,vertex,4,61,10.0,12.0,1.0,0.55,1.0,1.0473884000002727
6,3,vertex,4,62,7.0,17.0,1.0,0.55,1.0,1.474102799999855
6,3,vertex,4,63,14.0,56.0,1.0,0.55,2.0,0.7714731000005415
6,3,vertex,4,64,7.0,13.0,1.0,0.55,1.0,1.1223368000000846
6,3,vertex,4,65,28.0,69.0,1.0,0.55,2.0,1.1425123999997595
6,3,vertex,4,66,14.0,21.0,1.0,0.55,2.0,0.45559839999988583
6,3,vertex,4,67,14.0,16.0,1.0,0.55,1.0,1.465103300000024
6,3,vertex,4,68,7.0,13.0,1.0,0.55,2.0,1.5395162000004206
6,3,vertex,4,69,28.0,42.0,1.0,0.55,1.0,0.5655759999999646
6,3,vertex,4,70,14.0,34.0,1.0,0.55,2.0,1.331301799999892
6,3,vertex,4,71,31.0,10.0,0.55,1.0,1.0,0.847670100000812
6,3,vertex,4,72,54.0,28.0,0.55,1.0,2.0,1.0287096000002123
6,3,vertex,4,73,10.0,7.0,0.55,1.0,2.0,0.6865579999994509
6,3,vertex,4,74,12.0,10.0,0.55,1.0,2.0,0.5130813999994928
6,3,vertex,4,75,28.0,7.0,0.55,1.0,1.0,0.8094006999999976
6,3,vertex,4,76,40.0,10.0,0.55,1.0,1.0,0.5586943999996947
6,3,vertex,4,77,30.0,20.0,0.55,1.0,2.0,0.5447046999998122
6,3,vertex,4,78,38.0,20.0,0.55,1.0,2.0,0.5316402999997081
6,3,vertex,4,79,8.0,7.0,0.55,1.0,2.0,0.6429212000002735
6,3,vertex,4,80,38.0,20.0,0.55,1.0,2.0,0.4682952999992267
6,3,vertex,5,81,14.0,27.0,1.0,0.55,1.0,0.9013291999999637
6,3,vertex,5,82,7.0,22.0,1.0,0.55,2.0,0.5848608000014792
6,3,vertex,5,83,10.0,24.0,1.0,0.55,1.0,0.7259828999995079
6,3,vertex,5,84,28.0,33.0,1.0,0.55,1.0,0.38090069999998377
6,3,vertex,5,85,14.0,56.0,1.0,0.55,2.0,0.6269037000001987
6,3,vertex,5,86,7.0,10.0,1.0,0.55,1.0,1.0893790999998885
6,3,vertex,5,87,28.0,54.0,1.0,0.55,1.0,0.44991359999947633
6,3,vertex,5,88,7.0,17.0,1.0,0.55,2.0,1.1252313000004648
6,3,vertex,5,89,10.0,24.0,1.0,0.55,2.0,0.5998474999996404
6,3,vertex,5,90,7.0,8.0,1.0,0.55,1.0,0.8365696000000753
6,3,vertex,5,91,69.0,28.0,0.55,1.0,2.0,0.6806488999991416
6,3,vertex,5,92,8.0,7.0,0.55,1.0,1.0,1.0990289999990352
6,3,vertex,5,93,27.0,14.0,0.55,1.0,2.0,1.1750016999994841
6,3,vertex,5,94,17.0,7.0,0.55,1.0,2.0,1.4117187999999885
6,3,vertex,5,95,49.0,20.0,0.55,1.0,2.0,0.5242299999990792
6,3,vertex,5,96,33.0,28.0,0.55,1.0,2.0,0.4597192000001087
6,3,vertex,5,97,22.0,7.0,0.55,1.0,1.0,1.0519066999986535
6,3,vertex,5,98,44.0,14.0,0.55,1.0,2.0,0.6178376999996544
6,3,vertex,5,99,21.0,14.0,0.55,1.0,2.0,0.5915047000016216
6,3,vertex,5,100,17.0,7.0,0.55,1.0,2.0,1.076305799999318
6,3,vertex,6,101,80.0,20.0,0.55,1.0,2.0,2.171076999999059
6,3,vertex,6,102,112.0,28.0,0.55,1.0,2.0,0.6236669000008987
6,3,vertex,6,103,88.0,28.0,0.55,1.0,2.0,0.5003068999994866
6,3,vertex,6,104,44.0,14.0,0.55,1.0,1.0,1.4825645000000804
6,3,vertex,6,105,49.0,20.0,0.55,1.0,2.0,0.690855700000597
6,3,vertex,6,106,42.0,28.0,0.55,1.0,2.0,3.307912499998565
6,3,vertex,6,107,16.0,14.0,0.55,1.0,2.0,0.5971718000000834
6,3,vertex,6,108,21.0,14.0,0.55,1.0,2.0,0.47459540000092204
6,3,vertex,6,109,33.0,28.0,0.55,1.0,2.0,0.49641450000126497
6,3,vertex,6,110,12.0,10.0,0.55,1.0,2.0,0.7946545999984664
6,3,vertex,6,111,20.0,30.0,1.0,0.55,2.0,1.2225782000004983
6,3,vertex,6,112,20.0,24.0,1.0,0.55,1.0,0.5354597000005015
6,3,vertex,6,113,20.0,80.0,1.0,0.55,2.0,0.6887566000004881
6,3,vertex,6,114,20.0,30.0,1.0,0.55,1.0,0.5188720999994416
6,3,vertex,6,115,20.0,38.0,1.0,0.55,1.0,0.5789488999998866
6,3,vertex,6,116,20.0,80.0,1.0,0.55,2.0,0.8877697000007174
6,3,vertex,6,117,20.0,49.0,1.0,0.55,1.0,0.38200309999956517
6,3,vertex,6,118,10.0,15.0,1.0,0.55,1.0,0.8718671999995422
6,3,vertex,6,119,7.0,10.0,1.0,0.55,1.0,0.6213725999987219
6,3,vertex,6,120,7.0,22.0,1.0,0.55,2.0,0.4582083999994211
7,1,baseline,1,1,33.0,14.0,0.55,1.0,1.0,0.9062998999997944
7,1,baseline,1,2,14.0,7.0,0.55,1.0,1.0,1.2917092999996385
7,1,baseline,1,3,27.0,10.0,0.55,1.0,1.0,0.4314610999999786
7,1,baseline,1,4,41.0,20.0,0.55,1.0,2.0,0.8434342000000612
7,1,baseline,1,5,21.0,14.0,0.55,1.0,2.0,1.3291893000000528
7,1,baseline,1,6,77.0,28.0,0.55,1.0,,
7,1,baseline,1,7,30.0,20.0,0.55,1.0,2.0,0.929093600000229
7,1,baseline,1,8,37.0,28.0,0.55,1.0,2.0,0.6628654999999668
7,1,baseline,1,9,15.0,10.0,0.55,1.0,1.0,0.7203196000000389
7,1,baseline,1,10,18.0,14.0,0.55,1.0,2.0,0.817695600000178
7,1,baseline,1,11,14.0,33.0,1.0,0.55,2.0,0.9373952999999062
7,1,baseline,1,12,7.0,19.0,1.0,0.55,2.0,0.5510463999999047
7,1,baseline,1,13,28.0,37.0,1.0,0.55,1.0,1.1446347000000685
7,1,baseline,1,14,28.0,57.0,1.0,0.55,2.0,0.9557627999997749
7,1,baseline,1,15,14.0,33.0,1.0,0.55,2.0,0.6378523000003042
7,1,baseline,1,16,7.0,12.0,1.0,0.55,1.0,0.7485516000001553
7,1,baseline,1,17,20.0,26.0,1.0,0.55,1.0,1.3114792999999736
7,1,baseline,1,18,14.0,38.0,1.0,0.55,2.0,0.7596816999998737
7,1,baseline,1,19,14.0,28.0,1.0,0.55,2.0,1.165795199999593
7,1,baseline,1,20,10.0,15.0,1.0,0.55,1.0,1.779615499999636
7,1,baseline,2,21,7.0,9.0,1.0,0.55,1.0,0.9396627999999438
7,1,baseline,2,22,14.0,21.0,1.0,0.55,1.0,1.156601899999714
7,1,baseline,2,23,7.0,14.0,1.0,0.55,1.0,1.1568161999998665
7,1,baseline,2,24,14.0,21.0,1.0,0.55,1.0,0.6168194999999912
7,1,baseline,2,25,7.0,14.0,1.0,0.55,1.0,0.6515987000002497
7,1,baseline,2,26,7.0,9.0,1.0,0.55,1.0,0.7445321000000149
7,1,baseline,2,27,7.0,10.0,1.0,0.55,1.0,0.9922135999999995
7,1,baseline,2,28,10.0,13.0,1.0,0.55,1.0,0.40792409999997403
7,1,baseline,2,29,10.0,17.0,1.0,0.55,1.0,0.4081590000000688
7,1,baseline,2,30,10.0,13.0,1.0,0.55,1.0,0.47384340000004954
7,1,baseline,2,31,9.0,7.0,0.55,1.0,1.0,0.5259992999999668
7,1,baseline,2,32,10.0,7.0,0.55,1.0,1.0,0.44962919999989026
7,1,baseline,2,33,24.0,14.0,0.55,1.0,1.0,0.49509160000025076
7,1,baseline,2,34,33.0,14.0,0.55,1.0,1.0,0.6100508999997771
7,1,baseline,2,35,28.0,14.0,0.55,1.0,1.0,0.7508505999999215
7,1,baseline,2,36,24.0,14.0,0.55,1.0,1.0,0.6436040999997203
7,1,baseline,2,37,38.0,14.0,0.55,1.0,1.0,0.9793528000000151
7,1,baseline,2,38,27.0,10.0,0.55,1.0,1.0,0.8593298999999206
7,1,baseline,2,39,30.0,20.0,0.55,1.0,1.0,1.9570787000002383
7,1,baseline,2,40,37.0,28.0,0.55,1.0,2.0,0.5408317999999781
7,1,baseline,3,41,12.0,7.0,0.55,1.0,1.0,0.5121562000003976
7,1,baseline,3,42,18.0,14.0,0.55,1.0,1.0,0.7438067000002704
7,1,baseline,3,43,43.0,28.0,0.55,1.0,2.0,0.7680639999998675
7,1,baseline,3,44,20.0,10.0,0.55,1.0,1.0,0.7017009000000769
7,1,baseline,3,45,23.0,10.0,0.55,1.0,1.0,0.7158151000003272
7,1,baseline,3,46,43.0,28.0,0.55,1.0,2.0,0.6914731000001382
7,1,baseline,3,47,49.0,28.0,0.55,1.0,2.0,0.7718445000000855
7,1,baseline,3,48,49.0,28.0,0.55,1.0,2.0,0.8279972000000413
7,1,baseline,3,49,12.0,7.0,0.55,1.0,1.0,0.8042896000001747
7,1,baseline,3,50,26.0,20.0,0.55,1.0,2.0,0.628797800000001
7,1,baseline,3,51,28.0,49.0,1.0,0.55,2.0,1.072091899999947
7,1,baseline,3,52,10.0,17.0,1.0,0.55,1.0,0.5749052000001882
7,1,baseline,3,53,7.0,10.0,1.0,0.55,1.0,0.5965325000002792
7,1,baseline,3,54,20.0,30.0,1.0,0.55,1.0,0.7166987000000233
7,1,baseline,3,55,7.0,12.0,1.0,0.55,1.0,0.7781852999996772
7,1,baseline,3,56,20.0,55.0,1.0,0.55,1.0,0.9259599000001231
7,1,baseline,3,57,10.0,23.0,1.0,0.55,,
7,1,baseline,3,58,14.0,24.0,1.0,0.55,1.0,0.6969888000003266
7,1,baseline,3,59,20.0,30.0,1.0,0.55,1.0,0.6707730000007359
7,1,baseline,3,60,10.0,20.0,1.0,0.55,2.0,0.46723849999949607
7,1,baseline,4,61,10.0,7.0,0.55,1.0,1.0,0.7648200999992696
7,1,baseline,4,62,9.0,7.0,0.55,1.0,2.0,0.564908800000012
7,1,baseline,4,63,23.0,10.0,0.55,1.0,2.0,0.6297596000003978
7,1,baseline,4,64,14.0,7.0,0.55,1.0,2.0,0.7721783999995893
7,1,baseline,4,65,35.0,20.0,0.55,1.0,2.0,0.6183510000000751
7,1,baseline,4,66,13.0,10.0,0.55,1.0,2.0,0.7497226999994382
7,1,baseline,4,67,19.0,7.0,0.55,1.0,2.0,1.0531653999996848
7,1,baseline,4,68,16.0,7.0,0.55,1.0,1.0,0.8435447999991226
7,1,baseline,4,69,38.0,14.0,0.55,1.0,1.0,0.6487738000005265
7,1,baseline,4,70,57.0,28.0,0.55,1.0,1.0,0.4249396000004708
7,1,baseline,4,71,10.0,23.0,1.0,0.55,2.0,0.5626013000000967
7,1,baseline,4,72,20.0,41.0,1.0,0.55,2.0,0.6015974000001734
7,1,baseline,4,73,10.0,27.0,1.0,0.55,2.0,0.5823604000005957
7,1,baseline,4,74,10.0,20.0,1.0,0.55,2.0,0.4511462999999196
7,1,baseline,4,75,28.0,66.0,1.0,0.55,2.0,0.49975319999973067
7,1,baseline,4,76,20.0,41.0,1.0,0.55,2.0,0.45047249999967676
7,1,baseline,4,77,7.0,19.0,1.0,0.55,2.0,0.45837849999952596
7,1,baseline,4,78,14.0,18.0,1.0,0.55,2.0,0.461532399999669
7,1,baseline,4,79,28.0,49.0,1.0,0.55,2.0,0.445195700000113
7,1,baseline,4,80,20.0,55.0,1.0,0.55,2.0,0.5748128000004726
7,1,baseline,5,81,7.0,16.0,1.0,0.55,2.0,0.527988400000126
7,1,baseline,5,82,14.0,28.0,1.0,0.55,2.0,0.7014248999994379
7,1,baseline,5,83,28.0,66.0,1.0,0.55,1.0,0.7732735999998113
7,1,baseline,5,84,28.0,77.0,1.0,0.55,2.0,0.4601215000002412
7,1,baseline,5,85,28.0,77.0,1.0,0.55,2.0,0.3741320999997697
7,1,baseline,5,86,10.0,15.0,1.0,0.55,1.0,0.5705823999997222
7,1,baseline,5,87,20.0,26.0,1.0,0.55,1.0,0.43691800000031833
7,1,baseline,5,88,28.0,43.0,1.0,0.55,1.0,0.24437140000010515
7,1,baseline,5,89,20.0,35.0,1.0,0.55,2.0,0.8350358999996388
7,1,baseline,5,90,14.0,24.0,1.0,0.55,2.0,0.4497264000001451
7,1,baseline,5,91,77.0,28.0,0.55,1.0,2.0,0.5786823999997068
7,1,baseline,5,92,20.0,10.0,0.55,1.0,2.0,0.7719547000006344
7,1,baseline,5,93,47.0,20.0,0.55,1.0,2.0,0.46896699999985003
7,1,baseline,5,94,41.0,20.0,0.55,1.0,2.0,0.9809813999999903
7,1,baseline,5,95,13.0,10.0,0.55,1.0,2.0,0.561399000000165
7,1,baseline,5,96,21.0,14.0,0.55,1.0,2.0,0.5152618999999845
7,1,baseline,5,97,66.0,28.0,0.55,1.0,2.0,0.46670720000020083
7,1,baseline,5,98,28.0,14.0,0.55,1.0,2.0,0.6026034000005893
7,1,baseline,5,99,15.0,10.0,0.55,1.0,2.0,0.5699043000004167
7,1,baseline,5,100,66.0,28.0,0.55,1.0,2.0,0.8645763999993505
7,1,baseline,6,101,14.0,38.0,1.0,0.55,2.0,0.6463346000000385
7,1,baseline,6,102,10.0,27.0,1.0,0.55,2.0,0.4096583999998984
7,1,baseline,6,103,28.0,37.0,1.0,0.55,1.0,0.38435370000024704
7,1,baseline,6,104,14.0,18.0,1.0,0.55,2.0,0.35979609999958484
7,1,baseline,6,105,20.0,47.0,1.0,0.55,1.0,0.37877730000035115
7,1,baseline,6,106,20.0,47.0,1.0,0.55,1.0,0.9074858999993154
7,1,baseline,6,107,20.0,35.0,1.0,0.55,2.0,0.6017191000000821
7,1,baseline,6,108,28.0,43.0,1.0,0.55,1.0,0.32548769999993965
7,1,baseline,6,109,7.0,16.0,1.0,0.55,2.0,0.5842095999996673
7,1,baseline,6,110,28.0,57.0,1.0,0.55,2.0,0.8650930000003427
7,1,baseline,6,111,55.0,20.0,0.55,1.0,1.0,0.8321230000001378
7,1,baseline,6,112,19.0,7.0,0.55,1.0,1.0,0.6343186000003413
7,1,baseline,6,113,17.0,10.0,0.55,1.0,2.0,0.3154726000002199
7,1,baseline,6,114,35.0,20.0,0.55,1.0,2.0,1.12227769999933
7,1,baseline,6,115,47.0,20.0,0.55,1.0,2.0,0.6042906000002404
7,1,baseline,6,116,57.0,28.0,0.55,1.0,2.0,0.4958691000001636
7,1,baseline,6,117,26.0,20.0,0.55,1.0,2.0,0.6497242999994342
7,1,baseline,6,118,17.0,10.0,0.55,1.0,2.0,0.4499300999996194
7,1,baseline,6,119,16.0,7.0,0.55,1.0,1.0,0.5362948000001779
7,1,baseline,6,120,55.0,20.0,0.55,1.0,2.0,0.4277057999997851
7,2,ips,1,1,10.0,17.0,1.0,0.55,2.0,0.9177000999989211
7,2,ips,1,2,10.0,15.0,1.0,0.55,2.0,0.6721219000028213
7,2,ips,1,3,28.0,77.0,1.0,0.55,1.0,1.8831267999994452
7,2,ips,1,4,7.0,16.0,1.0,0.55,2.0,0.5880857000011019
7,2,ips,1,5,14.0,18.0,1.0,0.55,2.0,0.7457068000003346
7,2,ips,1,6,7.0,19.0,1.0,0.55,2.0,0.39581990000078804
7,2,ips,1,7,20.0,26.0,1.0,0.55,2.0,0.5458845000030266
7,2,ips,1,8,28.0,57.0,1.0,0.55,2.0,0.5353936000028625
7,2,ips,1,9,20.0,35.0,1.0,0.55,2.0,0.6260082000007969
7,2,ips,1,10,14.0,24.0,1.0,0.55,2.0,0.6130239000012239
7,2,ips,1,11,57.0,28.0,0.55,1.0,1.0,0.9032374999987383
7,2,ips,1,12,28.0,14.0,0.55,1.0,2.0,0.40504909999799565
7,2,ips,1,13,35.0,20.0,0.55,1.0,2.0,0.6022709000026509
7,2,ips,1,14,30.0,20.0,0.55,1.0,1.0,0.5454276000018581
7,2,ips,1,15,77.0,28.0,0.55,1.0,1.0,0.48008540000228095
7,2,ips,1,16,21.0,14.0,0.55,1.0,1.0,0.6900175000009767
7,2,ips,1,17,27.0,10.0,0.55,1.0,2.0,0.48441079999975045
7,2,ips,1,18,20.0,10.0,0.55,1.0,1.0,0.8046245000005001
7,2,ips,1,19,77.0,28.0,0.55,1.0,1.0,0.7850005000000237
7,2,ips,1,20,19.0,7.0,0.55,1.0,1.0,0.616608399999734
7,2,ips,2,21,7.0,12.0,1.0,0.55,1.0,0.7462722000018402
7,2,ips,2,22,20.0,30.0,1.0,0.55,1.0,0.8309955000004265
7,2,ips,2,23,14.0,33.0,1.0,0.55,2.0,0.5645199999999022
7,2,ips,2,24,10.0,17.0,1.0,0.55,2.0,0.5756499000017428
7,2,ips,2,25,20.0,41.0,1.0,0.55,1.0,0.8091002000001026
7,2,ips,2,26,14.0,21.0,1.0,0.55,2.0,0.7641943000016767
7,2,ips,2,27,7.0,10.0,1.0,0.55,2.0,0.3401582000006016
7,2,ips,2,28,7.0,10.0,1.0,0.55,2.0,0.649617699997151
7,2,ips,2,29,10.0,13.0,1.0,0.55,2.0,0.5232079999987036
7,2,ips,2,30,20.0,41.0,1.0,0.55,2.0,0.6487498999995296
7,2,ips,2,31,20.0,10.0,0.55,1.0,1.0,0.3925364000024274
7,2,ips,2,32,9.0,7.0,0.55,1.0,1.0,1.086838700000925
7,2,ips,2,33,57.0,28.0,0.55,1.0,1.0,0.8636603999985084
7,2,ips,2,34,38.0,14.0,0.55,1.0,1.0,0.4795727000017962
7,2,ips,2,35,19.0,7.0,0.55,1.0,,
7,2,ips,2,36,16.0,7.0,0.55,1.0,2.0,0.4627118000025803
7,2,ips,2,37,10.0,7.0,0.55,1.0,2.0,0.3609211000002688
7,2,ips,2,38,66.0,28.0,0.55,1.0,1.0,0.7133781999982602
7,2,ips,2,39,49.0,28.0,0.55,1.0,2.0,0.7528071000015188
7,2,ips,2,40,26.0,20.0,0.55,1.0,1.0,1.0664390999991156
7,2,ips,3,41,17.0,10.0,0.55,1.0,1.0,0.644146999999073
7,2,ips,3,42,41.0,20.0,0.55,1.0,1.0,0.8873499000001175
7,2,ips,3,43,37.0,28.0,0.55,1.0,2.0,0.8826568000004116
7,2,ips,3,44,33.0,14.0,0.55,1.0,1.0,0.9644196999979613
7,2,ips,3,45,35.0,20.0,0.55,1.0,1.0,1.410861100001057
7,2,ips,3,46,21.0,14.0,0.55,1.0,1.0,0.6459532999979416
7,2,ips,3,47,30.0,20.0,0.55,1.0,1.0,0.7384601000012339
7,2,ips,3,48,43.0,28.0,0.55,1.0,1.0,0.6099193000008967
7,2,ips,3,49,55.0,20.0,0.55,1.0,1.0,0.6411112999994657
7,2,ips,3,50,18.0,14.0,0.55,1.0,1.0,0.6621150000028138
7,2,ips,3,51,10.0,27.0,1.0,0.55,2.0,0.9053984000020421
7,2,ips,3,52,10.0,15.0,1.0,0.55,2.0,0.9595540000009066
7,2,ips,3,53,20.0,47.0,1.0,0.55,1.0,0.48610660000124994
7,2,ips,3,54,10.0,13.0,1.0,0.55,1.0,0.6867232000003867
7,2,ips,3,55,14.0,33.0,1.0,0.55,2.0,1.2119624000006581
7,2,ips,3,56,10.0,27.0,1.0,0.55,2.0,0.41065600000004565
7,2,ips,3,57,7.0,9.0,1.0,0.55,1.0,0.6398289999997075
7,2,ips,3,58,14.0,38.0,1.0,0.55,2.0,0.4767083000006096
7,2,ips,3,59,28.0,57.0,1.0,0.55,2.0,0.43490180000299006
7,2,ips,3,60,28.0,37.0,1.0,0.55,2.0,1.2589899000013247
7,2,ips,4,61,14.0,24.0,1.0,0.55,1.0,0.5842917000009038
7,2,ips,4,62,14.0,28.0,1.0,0.55,2.0,0.4747449999995297
7,2,ips,4,63,14.0,38.0,1.0,0.55,2.0,0.8627027000002272
7,2,ips,4,64,7.0,16.0,1.0,0.55,1.0,0.4855275999979938
7,2,ips,4,65,28.0,49.0,1.0,0.55,2.0,0.7694203999999587
7,2,ips,4,66,7.0,9.0,1.0,0.55,1.0,0.44418279999807453
7,2,ips,4,67,7.0,12.0,1.0,0.55,2.0,0.36846109999896726
7,2,ips,4,68,14.0,28.0,1.0,0.55,1.0,0.9830820000024687
7,2,ips,4,69,14.0,21.0,1.0,0.55,2.0,0.5816336999996565
7,2,ips,4,70,20.0,47.0,1.0,0.55,2.0,0.47632810000141035
7,2,ips,4,71,23.0,10.0,0.55,1.0,1.0,0.4646996000010404
7,2,ips,4,72,9.0,7.0,0.55,1.0,2.0,1.1865929000014432
7,2,ips,4,73,33.0,14.0,0.55,1.0,1.0,0.5954106999997748
7,2,ips,4,74,28.0,14.0,0.55,1.0,2.0,0.7406344000009994
7,2,ips,4,75,66.0,28.0,0.55,1.0,2.0,0.7107715000020107
7,2,ips,4,76,16.0,7.0,0.55,1.0,1.0,0.5303878000013071
7,2,ips,4,77,38.0,14.0,0.55,1.0,2.0,0.7325773999982061
7,2,ips,4,78,15.0,10.0,0.55,1.0,1.0,1.1998577999984263
7,2,ips,4,79,24.0,14.0,0.55,1.0,2.0,0.5635513000015635
7,2,ips,4,80,55.0,20.0,0.55,1.0,1.0,0.770631899998989
7,2,ips,5,81,13.0,10.0,0.55,1.0,1.0,0.6329951999978256
7,2,ips,5,82,26.0,20.0,0.55,1.0,2.0,0.6674443999982032
7,2,ips,5,83,37.0,28.0,0.55,1.0,2.0,0.46702319999894826
7,2,ips,5,84,49.0,28.0,0.55,1.0,1.0,0.8233717000002798
7,2,ips,5,85,27.0,10.0,0.55,1.0,1.0,0.5225062000026668
7,2,ips,5,86,18.0,14.0,0.55,1.0,2.0,0.6264777000032922
7,2,ips,5,87,13.0,10.0,0.55,1.0,2.0,0.48642459999976495
7,2,ips,5,88,14.0,7.0,0.55,1.0,,
7,2,ips,5,89,10.0,7.0,0.55,1.0,2.0,0.36539579999953276
7,2,ips,5,90,12.0,7.0,0.55,1.0,1.0,0.7576398999990488
7,2,ips,5,91,28.0,37.0,1.0,0.55,2.0,0.8085668999992492
7,2,ips,5,92,28.0,43.0,1.0,0.55,1.0,0.789728800002166
7,2,ips,5,93,20.0,55.0,1.0,0.55,1.0,0.7854114999973092
7,2,ips,5,94,20.0,35.0,1.0,0.55,1.0,1.1734934000014619
7,2,ips,5,95,28.0,49.0,1.0,0.55,2.0,0.473221500000335
7,2,ips,5,96,7.0,19.0,1.0,0.55,2.0,0.5812044000012975
7,2,ips,5,97,10.0,20.0,1.0,0.55,2.0,2.154953500001284
7,2,ips,5,98,10.0,20.0,1.0,0.55,1.0,0.7036733999993885
7,2,ips,5,99,10.0,23.0,1.0,0.55,,
7,2,ips,5,100,28.0,66.0,1.0,0.55,1.0,0.9504011999997601
7,2,ips,6,101,28.0,66.0,1.0,0.55,2.0,0.5267741999996396
7,2,ips,6,102,7.0,14.0,1.0,0.55,2.0,0.35536660000070697
7,2,ips,6,103,10.0,23.0,1.0,0.55,2.0,0.4725940999996965
7,2,ips,6,104,7.0,14.0,1.0,0.55,1.0,0.7149902999990587
7,2,ips,6,105,14.0,18.0,1.0,0.55,2.0,0.5445572000026004
7,2,ips,6,106,20.0,30.0,1.0,0.55,2.0,0.5068188000004596
7,2,ips,6,107,28.0,43.0,1.0,0.55,2.0,0.4375352999995954
7,2,ips,6,108,20.0,26.0,1.0,0.55,1.0,0.4954040000011162
7,2,ips,6,109,20.0,55.0,1.0,0.55,2.0,0.5545026000000064
7,2,ips,6,110,28.0,77.0,1.0,0.55,2.0,0.5174411000007524
7,2,ips,6,111,17.0,10.0,0.55,1.0,1.0,0.6171747999978834
7,2,ips,6,112,14.0,7.0,0.55,1.0,1.0,0.6109348999999327
7,2,ips,6,113,23.0,10.0,0.55,1.0,1.0,0.5925877000008768
7,2,ips,6,114,24.0,14.0,0.55,1.0,2.0,0.5786121000019762
7,2,ips,6,115,12.0,7.0,0.55,1.0,1.0,0.8386482999993916
7,2,ips,6,116,47.0,20.0,0.55,1.0,1.0,0.38749559999996563
7,2,ips,6,117,47.0,20.0,0.55,1.0,1.0,0.5445784999974421
7,2,ips,6,118,41.0,20.0,0.55,1.0,1.0,0.41692840000177966
7,2,ips,6,119,43.0,28.0,0.55,1.0,2.0,0.8286396000002583
7,2,ips,6,120,15.0,10.0,0.55,1.0,1.0,1.007765099999233
7,3,vertex,1,1,7.0,9.0,1.0,0.55,2.0,0.5379324999998971
7,3,vertex,1,2,20.0,30.0,1.0,0.55,2.0,0.5205445999999796
7,3,vertex,1,3,20.0,47.0,1.0,0.55,2.0,0.6078571000002597
7,3,vertex,1,4,14.0,18.0,1.0,0.55,2.0,0.6851328000002468
7,3,vertex,1,5,14.0,33.0,1.0,0.55,2.0,0.7699727999997776
7,3,vertex,1,6,7.0,12.0,1.0,0.55,1.0,0.6475663000001077
7,3,vertex,1,7,7.0,9.0,1.0,0.55,1.0,1.0740572999997937
7,3,vertex,1,8,20.0,41.0,1.0,0.55,1.0,0.5344915000000867
7,3,vertex,1,9,14.0,33.0,1.0,0.55,2.0,0.5812626000002012
7,3,vertex,1,10,7.0,16.0,1.0,0.55,1.0,0.7978382000001147
7,3,vertex,1,11,77.0,28.0,0.55,1.0,1.0,0.5894095999997546
7,3,vertex,1,12,16.0,7.0,0.55,1.0,1.0,0.4969245000002047
7,3,vertex,1,13,20.0,10.0,0.55,1.0,1.0,0.5709717999997963
7,3,vertex,1,14,37.0,28.0,0.55,1.0,2.0,0.6805953999997598
7,3,vertex,1,15,47.0,20.0,0.55,1.0,1.0,0.4433160999997199
7,3,vertex,1,16,10.0,7.0,0.55,1.0,2.0,0.2931741000001864
7,3,vertex,1,17,14.0,7.0,0.55,1.0,1.0,0.4847962999997435
7,3,vertex,1,18,19.0,7.0,0.55,1.0,2.0,1.6063396999998076
7,3,vertex,1,19,16.0,7.0,0.55,1.0,2.0,0.611670100000083
7,3,vertex,1,20,24.0,14.0,0.55,1.0,1.0,0.389298399999916
7,3,vertex,2,21,47.0,20.0,0.55,1.0,1.0,0.6116873999999335
7,3,vertex,2,22,66.0,28.0,0.55,1.0,1.0,0.4391416999997091
7,3,vertex,2,23,33.0,14.0,0.55,1.0,1.0,1.6047699000000648
7,3,vertex,2,24,26.0,20.0,0.55,1.0,2.0,0.29816600000003746
7,3,vertex,2,25,17.0,10.0,0.55,1.0,2.0,0.8565228000002492
7,3,vertex,2,26,33.0,14.0,0.55,1.0,1.0,1.0857912999999968
7,3,vertex,2,27,55.0,20.0,0.55,1.0,1.0,0.34162719999996227
7,3,vertex,2,28,18.0,14.0,0.55,1.0,2.0,0.5684395000002951
7,3,vertex,2,29,26.0,20.0,0.55,1.0,2.0,0.7323904999998376
7,3,vertex,2,30,77.0,28.0,0.55,1.0,1.0,0.6931499000002077
7,3,vertex,2,31,10.0,13.0,1.0,0.55,2.0,0.5532792999997298
7,3,vertex,2,32,7.0,16.0,1.0,0.55,2.0,0.42251009999972666
7,3,vertex,2,33,20.0,55.0,1.0,0.55,2.0,0.5314127000001179
7,3,vertex,2,34,28.0,43.0,1.0,0.55,2.0,0.6424159000003158
7,3,vertex,2,35,10.0,15.0,1.0,0.55,2.0,0.6329799000000378
